payment_id,invoice_id,payment_date,payment_method,payment_amount,payment_status
PAY0003051,INV002678,09-10-2024,CHEQUE,147563.37,FAILED
PAY0003052,INV002486,18-06-2024,ACH,590433.43,SUCCESS
PAY0003053,INV001599,15-04-2024,ACH,370473.16,FAILED
PAY0003054,INV002743,12-11-2025,ACH,155902.62,SUCCESS
PAY0003055,INV002017,02-05-2024,ACH,367494.61,SUCCESS
PAY0003056,INV000892,11-12-2025,WIRE,54518.18,FAILED
PAY0003057,INV003045,13-07-2025,ACH,195972.94,
PAY0003058,INV001195,14-12-2024,ACH,166470.56,SUCCESS
PAY0003059,INV000384,07-12-2024,WIRE,583686.48,SUCCESS
PAY0003060,INV002837,24-07-2024,ACH,322241.29,
PAY0003061,INV003211,27-10-2024,ACH,351923.96,FAILED
PAY0003062,INV001433,25-05-2024,CHEQUE,528091.72,FAILED
PAY0003063,INV000180,12-02-2025,CHEQUE,552699.55,FAILED
PAY0003064,INV003741,26-01-2025,ACH,124786.9,SUCCESS
PAY0003065,INV000631,16-06-2025,CHEQUE,353200.09,FAILED
PAY0003066,INV002680,13-08-2024,CHEQUE,114564.64,
PAY0003067,INV001132,23-04-2025,CHEQUE,424629.98,
PAY0003068,INV002498,01-03-2025,ACH,103485.24,FAILED
PAY0003069,INV002108,13-12-2024,WIRE,490039.06,FAILED
PAY0003070,INV002965,29-06-2024,WIRE,502976.83,
PAY0003071,INV002283,08-12-2025,CHEQUE,438320.26,SUCCESS
PAY0003072,INV003049,19-10-2025,WIRE,242603.16,FAILED
PAY0003073,INV000659,13-08-2024,ACH,559339.87,SUCCESS
PAY0003074,INV001647,04-07-2024,ACH,222695.28,
PAY0003075,INV003857,31-12-2024,WIRE,277897.64,
PAY0003076,INV001532,08-07-2025,WIRE,189716.45,SUCCESS
PAY0003077,INV001183,15-08-2025,ACH,216220.12,FAILED
PAY0003078,INV003642,09-11-2024,CHEQUE,41909.72,FAILED
PAY0003079,INV003659,15-03-2024,WIRE,533606.28,FAILED
PAY0003080,INV001716,27-12-2025,WIRE,266075.41,FAILED
PAY0003081,INV001308,29-11-2024,CASH,116427.37,FAILED
PAY0003082,INV002276,05-07-2024,WIRE,71379.55,FAILED
PAY0003083,INV003974,18-01-2025,WIRE,430805.94,SUCCESS
PAY0003084,INV000930,03-01-2025,WIRE,2169.86,SUCCESS
PAY0003085,INV001216,06-09-2024,WIRE,354830.37,SUCCESS
PAY0003086,INV000717,02-03-2025,ACH,225551.1,SUCCESS
PAY0003087,INV002801,18-08-2025,ACH,458105.15,FAILED
PAY0003088,INV000452,16-02-2024,WIRE,218845.37,
PAY0003089,INV001912,22-03-2025,CASH,243360.78,FAILED
PAY0003090,INV003792,21-06-2025,ACH,120113.38,
PAY0003091,INV002928,22-04-2024,CHEQUE,21229.31,
PAY0003092,INV002893,23-01-2026,WIRE,384211.56,FAILED
PAY0003093,INV001888,15-06-2024,CHEQUE,208264.92,SUCCESS
PAY0003094,INV003098,14-07-2025,WIRE,468342.69,SUCCESS
PAY0003095,INV002836,30-01-2024,CHEQUE,378965.14,SUCCESS
PAY0003096,INV000432,25-12-2024,ACH,135791.87,
PAY0003097,INV000024,26-03-2024,WIRE,472338.36,SUCCESS
PAY0003098,INV002889,24-03-2025,ACH,483865.91,
PAY0003099,INV000966,19-04-2024,CHEQUE,62817.79,FAILED
PAY0003100,INV002809,08-08-2025,ACH,82574.67,SUCCESS
PAY0003101,INV003540,29-11-2024,WIRE,451609.16,FAILED
PAY0003102,INV000312,30-03-2024,WIRE,25254.47,
PAY0003103,INV003645,03-12-2025,WIRE,420150.13,
PAY0003104,INV002317,07-12-2024,CHEQUE,555460.51,FAILED
PAY0003105,INV001668,26-03-2025,CHEQUE,360297.07,
PAY0003106,INV003453,04-07-2025,ACH,204512.31,SUCCESS
PAY0003107,INV002912,26-05-2024,CHEQUE,520153.13,SUCCESS
PAY0003108,INV002247,04-04-2025,WIRE,180079.03,FAILED
PAY0003109,INV000529,01-04-2024,CASH,5753.11,
PAY0003110,INV002428,08-09-2025,ACH,484129.58,FAILED
PAY0003111,INV003027,12-06-2025,CHEQUE,156518.71,
PAY0003112,INV000068,30-07-2025,CASH,150151.97,
PAY0003113,INV002977,14-02-2025,CHEQUE,102969.73,FAILED
PAY0003114,INV002488,30-10-2024,CHEQUE,396092.46,
PAY0003115,INV002237,06-10-2025,CASH,238801.51,SUCCESS
PAY0003116,INV002331,25-01-2025,WIRE,226383.99,SUCCESS
PAY0003117,INV001839,14-12-2025,CASH,340876.61,SUCCESS
PAY0003118,INV002839,17-06-2024,CASH,194866.68,
PAY0003119,INV001903,17-12-2025,WIRE,448816.47,SUCCESS
PAY0003120,INV001427,23-03-2024,ACH,555562.27,FAILED
PAY0003121,INV000215,26-09-2024,CASH,146128.17,FAILED
PAY0003122,INV001217,17-11-2024,WIRE,380470.95,
PAY0003123,INV003991,17-09-2025,CASH,265581.29,
PAY0003124,INV001361,04-12-2025,ACH,14735.37,FAILED
PAY0003125,INV001286,21-10-2025,CASH,278661.03,FAILED
PAY0003126,INV002641,04-03-2024,WIRE,332474.67,
PAY0003127,INV003392,12-02-2025,CASH,145516.89,SUCCESS
PAY0003128,INV002622,29-12-2025,CHEQUE,454040.03,SUCCESS
PAY0003129,INV000815,04-10-2024,CHEQUE,4258.71,
PAY0003130,INV003807,23-11-2025,CHEQUE,52971.02,SUCCESS
PAY0003131,INV000521,01-07-2025,CASH,155172.74,
PAY0003132,INV003784,24-04-2024,WIRE,229475.54,FAILED
PAY0003133,INV003053,15-04-2025,CHEQUE,103285.53,SUCCESS
PAY0003134,INV001392,08-04-2025,CASH,399205.67,SUCCESS
PAY0003135,INV001367,30-11-2025,ACH,86915.15,
PAY0003136,INV000264,30-01-2025,CASH,460348.36,FAILED
PAY0003137,INV001535,11-02-2024,CASH,123170.26,
PAY0003138,INV002175,02-05-2025,ACH,222575.57,
PAY0003139,INV000189,22-06-2024,ACH,463791.81,FAILED
PAY0003140,INV002613,11-01-2025,CASH,54169.76,
PAY0003141,INV002547,06-12-2025,CASH,587284.67,FAILED
PAY0003142,INV003248,26-08-2025,WIRE,131965.14,
PAY0003143,INV003541,07-12-2024,WIRE,11924.65,
PAY0003144,INV000162,23-06-2024,CASH,429183.02,SUCCESS
PAY0003145,INV000718,23-11-2024,ACH,502485.29,FAILED
PAY0003146,INV002641,25-12-2024,WIRE,24384.88,
PAY0003147,INV003827,30-11-2025,ACH,37660.73,SUCCESS
PAY0003148,INV002180,06-05-2024,CHEQUE,273513.88,
PAY0003149,INV000652,29-08-2025,CHEQUE,313788.78,SUCCESS
PAY0003150,INV000755,23-10-2024,WIRE,306936.33,
PAY0003151,INV001545,12-05-2025,CHEQUE,74799.87,SUCCESS
PAY0003152,INV001860,28-04-2024,CASH,175050.09,
PAY0003153,INV003989,15-02-2025,CASH,28023,FAILED
PAY0003154,INV003075,26-11-2024,CASH,536229.75,FAILED
PAY0003155,INV003397,28-10-2024,WIRE,52985.42,
PAY0003156,INV002708,01-10-2024,CASH,598379.21,SUCCESS
PAY0003157,INV002804,11-08-2025,CASH,88477.76,FAILED
PAY0003158,INV000996,05-05-2024,ACH,393295.76,FAILED
PAY0003159,INV001527,22-10-2025,CASH,452665.22,
PAY0003160,INV003592,30-08-2024,CASH,159308.91,FAILED
PAY0003161,INV003058,10-11-2024,WIRE,312882.49,SUCCESS
PAY0003162,INV003074,21-11-2024,ACH,313930.85,SUCCESS
PAY0003163,INV003975,19-04-2025,ACH,262937.57,FAILED
PAY0003164,INV003203,02-03-2025,WIRE,225836.36,FAILED
PAY0003165,INV001777,17-08-2025,ACH,460527.59,
PAY0003166,INV003715,07-01-2025,CASH,281842.84,
PAY0003167,INV000730,22-04-2024,CHEQUE,61845.59,
PAY0003168,INV002862,05-09-2024,CASH,300318.83,FAILED
PAY0003169,INV002075,23-02-2025,WIRE,157155.55,
PAY0003170,INV002208,26-05-2024,CASH,306194.62,
PAY0003171,INV000663,25-09-2025,CHEQUE,482328.81,
PAY0003172,INV001620,29-05-2024,CASH,414368.6,
PAY0003173,INV001215,24-03-2024,WIRE,540886.61,FAILED
PAY0003174,INV001183,17-07-2025,WIRE,374655.75,FAILED
PAY0003175,INV000285,03-05-2024,CASH,261093.63,FAILED
PAY0003176,INV002333,12-02-2024,CASH,277124.44,SUCCESS
PAY0003177,INV003305,07-12-2025,ACH,215134.63,FAILED
PAY0003178,INV003243,27-09-2024,CHEQUE,198694.16,FAILED
PAY0003179,INV003712,16-08-2024,WIRE,157245.94,FAILED
PAY0003180,INV002485,06-11-2025,ACH,38171.12,SUCCESS
PAY0003181,INV000233,26-11-2024,CHEQUE,136518.48,SUCCESS
PAY0003182,INV002219,16-11-2024,ACH,62669.84,
PAY0003183,INV001487,04-07-2024,ACH,27080.73,
PAY0003184,INV002095,03-01-2025,CASH,459409.95,FAILED
PAY0003185,INV001078,21-05-2024,ACH,487454.35,
PAY0003186,INV002062,08-09-2025,WIRE,254560.05,SUCCESS
PAY0003187,INV002474,17-08-2025,WIRE,295205.2,SUCCESS
PAY0003188,INV001490,18-09-2025,WIRE,307540.42,
PAY0003189,INV001746,13-09-2025,CASH,446938.92,
PAY0003190,INV001685,16-07-2025,CASH,400573.06,FAILED
PAY0003191,INV000415,08-08-2025,CASH,393189.29,
PAY0003192,INV000513,04-06-2024,CHEQUE,513199.32,
PAY0003193,INV000187,28-09-2024,CASH,419407.96,
PAY0003194,INV001542,10-01-2026,WIRE,574180.55,SUCCESS
PAY0003195,INV002682,28-10-2025,ACH,163409.59,FAILED
PAY0003196,INV001065,10-04-2024,CHEQUE,491474.28,SUCCESS
PAY0003197,INV000199,04-09-2025,CHEQUE,182801.89,SUCCESS
PAY0003198,INV002210,03-01-2026,CHEQUE,378995.54,SUCCESS
PAY0003199,INV003028,09-03-2024,CASH,20820.75,SUCCESS
PAY0003200,INV003953,28-11-2024,CASH,566012.86,
PAY0003201,INV002913,06-08-2025,CHEQUE,142323.37,FAILED
PAY0003202,INV000953,23-12-2024,CHEQUE,315253.23,SUCCESS
PAY0003203,INV001321,29-09-2024,CASH,191257.08,
PAY0003204,INV003944,01-08-2024,CASH,360926.56,SUCCESS
PAY0003205,INV001197,23-02-2024,WIRE,539940.35,FAILED
PAY0003206,INV002270,13-01-2026,CASH,362412.71,
PAY0003207,INV001017,13-03-2024,CHEQUE,41939.89,FAILED
PAY0003208,INV000068,18-06-2024,CASH,312528.37,SUCCESS
PAY0003209,INV000938,20-11-2024,ACH,492164.59,SUCCESS
PAY0003210,INV001146,17-03-2025,WIRE,66396.66,SUCCESS
PAY0003211,INV003731,07-10-2025,CASH,378554.61,FAILED
PAY0003212,INV002840,07-03-2024,WIRE,466612.34,
PAY0003213,INV000685,12-05-2025,WIRE,283754.68,FAILED
PAY0003214,INV003678,02-03-2025,CASH,163277.37,
PAY0003215,INV001636,15-12-2025,CASH,11162.92,FAILED
PAY0003216,INV003597,29-07-2025,CASH,478242.16,SUCCESS
PAY0003217,INV000001,20-02-2024,CHEQUE,18841.95,SUCCESS
PAY0003218,INV002184,30-03-2025,WIRE,529008.58,SUCCESS
PAY0003219,INV000257,03-12-2025,ACH,250430.31,SUCCESS
PAY0003220,INV002823,04-07-2025,CASH,110234.02,SUCCESS
PAY0003221,INV000499,07-06-2025,WIRE,474600.32,
PAY0003222,INV002286,13-07-2025,CASH,529629.75,
PAY0003223,INV002996,11-06-2025,WIRE,349055.9,FAILED
PAY0003224,INV000669,01-07-2024,ACH,88950.81,FAILED
PAY0003225,INV003014,18-05-2024,CASH,133256.74,FAILED
PAY0003226,INV001431,23-04-2024,CASH,184519.83,SUCCESS
PAY0003227,INV002600,27-12-2025,CHEQUE,464356.13,
PAY0003228,INV001961,17-01-2026,CHEQUE,482366.96,
PAY0003229,INV001439,27-02-2024,ACH,74592.6,SUCCESS
PAY0003230,INV000257,05-03-2025,ACH,374536.57,FAILED
PAY0003231,INV003209,20-12-2025,ACH,14604.33,FAILED
PAY0003232,INV003693,03-08-2025,CHEQUE,571019.55,SUCCESS
PAY0003233,INV001408,04-06-2025,ACH,90358.67,FAILED
PAY0003234,INV003804,25-09-2024,WIRE,554119.62,
PAY0003235,INV003201,30-06-2025,ACH,412859.89,FAILED
PAY0003236,INV000164,21-05-2024,WIRE,470146.31,FAILED
PAY0003237,INV003447,12-04-2024,CASH,182925.71,SUCCESS
PAY0003238,INV002618,13-11-2024,CASH,548964.58,FAILED
PAY0003239,INV000624,08-04-2024,WIRE,171100.08,FAILED
PAY0003240,INV002977,05-02-2024,CHEQUE,407223.47,
PAY0003241,INV003361,17-02-2025,CHEQUE,287388.9,SUCCESS
PAY0003242,INV001747,18-07-2025,ACH,252181.1,
PAY0003243,INV000401,16-01-2025,CASH,405575.32,FAILED
PAY0003244,INV002266,21-05-2025,ACH,402814.48,
PAY0003245,INV001637,23-01-2025,WIRE,527165.42,FAILED
PAY0003246,INV002741,30-04-2024,WIRE,564643.48,FAILED
PAY0003247,INV002698,03-01-2026,WIRE,550828.67,
PAY0003248,INV001211,22-03-2025,CHEQUE,524672.44,SUCCESS
PAY0003249,INV000050,30-07-2025,CHEQUE,404404.73,SUCCESS
PAY0003250,INV001988,05-03-2025,ACH,384177.3,FAILED
PAY0003251,INV001369,23-09-2024,WIRE,61028.43,SUCCESS
PAY0003252,INV002160,17-02-2024,CASH,419371.48,SUCCESS
PAY0003253,INV000491,18-09-2024,ACH,366073.71,FAILED
PAY0003254,INV001833,17-06-2025,WIRE,53357.7,SUCCESS
PAY0003255,INV000399,09-02-2025,CASH,50912.13,
PAY0003256,INV002542,10-12-2025,CHEQUE,493358.66,FAILED
PAY0003257,INV003875,06-10-2024,ACH,207849.92,SUCCESS
PAY0003258,INV001331,02-01-2025,ACH,522897.23,SUCCESS
PAY0003259,INV001843,29-03-2024,WIRE,367501.32,SUCCESS
PAY0003260,INV000118,11-12-2024,CASH,213856.71,
PAY0003261,INV002403,14-06-2024,CHEQUE,390473.77,FAILED
PAY0003262,INV003931,10-01-2025,CHEQUE,1190.56,SUCCESS
PAY0003263,INV002995,26-07-2024,CHEQUE,335448.26,SUCCESS
PAY0003264,INV002682,03-09-2025,ACH,490428.15,
PAY0003265,INV001369,22-10-2025,CHEQUE,514300.48,
PAY0003266,INV003167,22-12-2025,CASH,112629.45,SUCCESS
PAY0003267,INV002068,25-06-2024,ACH,364636.29,
PAY0003268,INV001961,10-07-2024,CASH,81170.13,FAILED
PAY0003269,INV000465,24-09-2024,ACH,115245.46,
PAY0003270,INV002417,04-01-2025,CHEQUE,145558.24,
PAY0003271,INV000322,15-12-2025,WIRE,106192.97,FAILED
PAY0003272,INV000921,17-12-2025,CASH,171974.91,SUCCESS
PAY0003273,INV001508,19-12-2024,CHEQUE,154091.52,
PAY0003274,INV002649,02-04-2025,CASH,6316.77,FAILED
PAY0003275,INV003537,08-02-2024,CHEQUE,173520.77,SUCCESS
PAY0003276,INV002185,24-08-2025,ACH,92641.04,
PAY0003277,INV002981,30-03-2025,CHEQUE,17143.21,SUCCESS
PAY0003278,INV001827,19-08-2024,WIRE,464638.87,
PAY0003279,INV002320,21-01-2025,CHEQUE,541787.05,FAILED
PAY0003280,INV003511,23-04-2024,CHEQUE,540957.47,
PAY0003281,INV000591,23-11-2025,CASH,297764.98,SUCCESS
PAY0003282,INV002292,14-08-2025,ACH,263941.22,
PAY0003283,INV002128,03-10-2025,CASH,225200.83,SUCCESS
PAY0003284,INV001908,24-03-2025,WIRE,26270.93,FAILED
PAY0003285,INV000500,18-12-2024,ACH,64490.98,FAILED
PAY0003286,INV002386,16-04-2024,ACH,348298.54,
PAY0003287,INV000898,24-10-2024,ACH,586603.51,
PAY0003288,INV001544,17-11-2025,ACH,158274.79,
PAY0003289,INV001989,04-12-2024,ACH,133720.04,SUCCESS
PAY0003290,INV002678,13-03-2025,CASH,89161.59,FAILED
PAY0003291,INV003069,17-07-2025,CHEQUE,536320.34,
PAY0003292,INV002232,02-09-2024,WIRE,62568.75,
PAY0003293,INV001057,17-02-2025,CHEQUE,291714.29,
PAY0003294,INV002947,18-07-2024,CASH,133272.82,
PAY0003295,INV003622,14-02-2025,CASH,563367.62,
PAY0003296,INV000122,08-10-2024,CHEQUE,28100.72,FAILED
PAY0003297,INV001236,02-06-2024,CHEQUE,56937.32,FAILED
PAY0003298,INV000730,29-04-2025,CHEQUE,277003.31,SUCCESS
PAY0003299,INV003980,10-11-2025,CASH,448386.08,SUCCESS
PAY0003300,INV002678,08-01-2026,WIRE,13529.23,SUCCESS
PAY0003301,INV000005,09-10-2024,WIRE,146481.55,
PAY0003302,INV000548,23-10-2024,CASH,194073.43,SUCCESS
PAY0003303,INV001900,15-07-2025,ACH,317489.94,SUCCESS
PAY0003304,INV000528,04-12-2024,CHEQUE,374265.43,
PAY0003305,INV002017,16-11-2024,ACH,253917.84,SUCCESS
PAY0003306,INV002940,05-12-2025,WIRE,537608.16,
PAY0003307,INV002070,27-06-2024,CHEQUE,431649.22,
PAY0003308,INV001512,05-08-2024,CHEQUE,439505.82,SUCCESS
PAY0003309,INV003303,27-07-2024,WIRE,176716.73,FAILED
PAY0003310,INV002577,21-07-2025,WIRE,278813.07,
PAY0003311,INV000687,03-05-2024,CASH,17665.22,
PAY0003312,INV002334,31-08-2025,WIRE,124990.64,
PAY0003313,INV002027,07-07-2024,ACH,67098.37,
PAY0003314,INV000537,14-07-2024,ACH,241068.48,FAILED
PAY0003315,INV002487,01-10-2024,CASH,252833.62,
PAY0003316,INV002070,19-09-2025,CHEQUE,468308.91,
PAY0003317,INV002020,14-05-2024,CHEQUE,365488.78,SUCCESS
PAY0003318,INV001851,24-11-2024,ACH,117820.06,SUCCESS
PAY0003319,INV000533,03-08-2025,WIRE,244154.61,SUCCESS
PAY0003320,INV001142,26-04-2025,WIRE,277633.09,SUCCESS
PAY0003321,INV003587,27-04-2025,CASH,169852.81,FAILED
PAY0003322,INV003430,23-04-2024,CHEQUE,230137.48,SUCCESS
PAY0003323,INV003508,25-12-2024,ACH,301111.78,FAILED
PAY0003324,INV003046,02-11-2024,CHEQUE,573353.67,SUCCESS
PAY0003325,INV003653,09-12-2025,CHEQUE,81247.78,SUCCESS
PAY0003326,INV003955,17-12-2025,CHEQUE,9105.11,FAILED
PAY0003327,INV000227,04-08-2024,WIRE,211158.83,
PAY0003328,INV002584,31-07-2025,ACH,426171.71,
PAY0003329,INV001168,31-07-2024,CHEQUE,33164.36,FAILED
PAY0003330,INV003321,05-09-2025,ACH,223196.42,
PAY0003331,INV000736,07-10-2025,CASH,546358.63,
PAY0003332,INV000707,14-11-2025,CHEQUE,418141.47,
PAY0003333,INV002961,13-09-2025,ACH,254957.71,FAILED
PAY0003334,INV001522,11-03-2024,WIRE,219269.67,FAILED
PAY0003335,INV000356,08-10-2024,ACH,530986.85,SUCCESS
PAY0003336,INV003822,05-07-2024,CASH,18231.61,SUCCESS
PAY0003337,INV000278,13-02-2024,ACH,256997.03,
PAY0003338,INV000361,13-05-2024,ACH,361244.63,
PAY0003339,INV003213,17-06-2025,ACH,124227.36,SUCCESS
PAY0003340,INV002403,19-09-2024,CASH,498445.19,FAILED
PAY0003341,INV003973,06-11-2025,CHEQUE,196290,SUCCESS
PAY0003342,INV000600,02-02-2025,CASH,251705.71,
PAY0003343,INV002702,17-01-2025,WIRE,578927.07,FAILED
PAY0003344,INV003330,17-11-2024,CASH,257007.01,FAILED
PAY0003345,INV003805,04-10-2024,CASH,173679.45,
PAY0003346,INV002742,23-03-2025,ACH,456877.63,FAILED
PAY0003347,INV000154,04-07-2024,CASH,292988.57,SUCCESS
PAY0003348,INV003844,09-05-2024,CHEQUE,404528.84,
PAY0003349,INV000639,18-09-2025,ACH,544924.17,SUCCESS
PAY0003350,INV000717,17-09-2025,CHEQUE,69269.73,
PAY0003351,INV003030,11-09-2024,CASH,440676.63,SUCCESS
PAY0003352,INV001423,02-05-2025,CHEQUE,75580.28,SUCCESS
PAY0003353,INV003595,30-04-2025,WIRE,392530.06,FAILED
PAY0003354,INV003739,11-04-2024,ACH,211420.88,FAILED
PAY0003355,INV001109,01-03-2024,CHEQUE,236641.64,
PAY0003356,INV002025,08-07-2024,CHEQUE,231199.11,FAILED
PAY0003357,INV001402,07-04-2024,WIRE,217056.47,FAILED
PAY0003358,INV002691,10-03-2024,WIRE,340855.86,SUCCESS
PAY0003359,INV001043,28-12-2024,ACH,201079.46,
PAY0003360,INV000577,31-12-2024,CHEQUE,398948.91,
PAY0003361,INV001493,07-12-2025,WIRE,46684.38,FAILED
PAY0003362,INV003250,25-11-2025,CHEQUE,269655.44,FAILED
PAY0003363,INV003527,13-06-2025,WIRE,411679.89,FAILED
PAY0003364,INV003757,19-11-2024,CHEQUE,128559.25,SUCCESS
PAY0003365,INV001397,15-01-2026,CHEQUE,392231.26,SUCCESS
PAY0003366,INV003114,03-12-2025,WIRE,392186.9,
PAY0003367,INV000628,01-05-2025,CASH,719.21,
PAY0003368,INV001966,09-01-2025,CHEQUE,464653.32,SUCCESS
PAY0003369,INV003336,04-04-2025,CHEQUE,273098.39,FAILED
PAY0003370,INV002834,28-08-2024,CASH,401237.59,SUCCESS
PAY0003371,INV003803,29-07-2025,ACH,454923.75,SUCCESS
PAY0003372,INV000147,29-04-2024,WIRE,311332.51,
PAY0003373,INV001861,31-03-2024,CASH,518551.76,SUCCESS
PAY0003374,INV000213,13-01-2026,CASH,501570.79,SUCCESS
PAY0003375,INV000159,27-01-2024,ACH,493827.7,FAILED
PAY0003376,INV001740,13-12-2025,CHEQUE,145479.23,
PAY0003377,INV002699,10-04-2024,WIRE,329608.2,
PAY0003378,INV003389,27-09-2025,CHEQUE,491417.75,FAILED
PAY0003379,INV002536,06-11-2025,WIRE,394348.02,SUCCESS
PAY0003380,INV000330,23-12-2024,CHEQUE,311812.31,
PAY0003381,INV002195,04-10-2024,ACH,381210.44,
PAY0003382,INV002899,01-03-2025,CHEQUE,206259.1,
PAY0003383,INV001413,20-03-2024,WIRE,16527.03,
PAY0003384,INV003593,13-03-2025,ACH,536166.16,FAILED
PAY0003385,INV001733,05-06-2025,CASH,140867.27,
PAY0003386,INV003332,03-10-2024,WIRE,155222.85,
PAY0003387,INV000017,09-09-2025,WIRE,102731.86,FAILED
PAY0003388,INV003160,17-04-2024,ACH,508857.57,
PAY0003389,INV001138,14-06-2024,CASH,7467.18,SUCCESS
PAY0003390,INV003091,02-03-2025,WIRE,52544.38,FAILED
PAY0003391,INV003780,29-12-2025,CASH,140507.78,
PAY0003392,INV000494,22-09-2025,WIRE,14838.06,
PAY0003393,INV001096,26-05-2025,CHEQUE,203954.92,
PAY0003394,INV002488,14-11-2024,ACH,516631.97,
PAY0003395,INV003222,18-02-2025,ACH,499900.68,
PAY0003396,INV000416,23-01-2026,ACH,149274.32,SUCCESS
PAY0003397,INV003263,17-08-2025,CHEQUE,294153.7,FAILED
PAY0003398,INV002387,08-08-2025,CASH,165087.1,FAILED
PAY0003399,INV001767,14-05-2025,WIRE,496824.34,
PAY0003400,INV000436,09-08-2025,WIRE,67529.68,FAILED
PAY0003401,INV000690,19-08-2024,CASH,393351.27,SUCCESS
PAY0003402,INV001867,02-01-2026,ACH,443213.96,FAILED
PAY0003403,INV000769,05-06-2025,WIRE,557552.94,SUCCESS
PAY0003404,INV000778,04-10-2024,CASH,526517.09,SUCCESS
PAY0003405,INV003718,01-04-2025,ACH,42731.98,SUCCESS
PAY0003406,INV003007,19-09-2025,CASH,428431.97,SUCCESS
PAY0003407,INV001974,18-06-2025,ACH,203842.48,FAILED
PAY0003408,INV002723,18-10-2024,CASH,72775.44,FAILED
PAY0003409,INV001955,13-04-2025,CASH,93079.98,SUCCESS
PAY0003410,INV001757,20-08-2024,CASH,586407.96,SUCCESS
PAY0003411,INV003657,02-10-2025,WIRE,484150.4,SUCCESS
PAY0003412,INV001313,04-12-2025,CHEQUE,116721.87,FAILED
PAY0003413,INV001473,28-12-2025,CHEQUE,272350.07,FAILED
PAY0003414,INV000571,14-09-2024,WIRE,300627.52,
PAY0003415,INV003098,29-04-2025,ACH,296464.41,FAILED
PAY0003416,INV002358,04-09-2025,CHEQUE,588020.51,FAILED
PAY0003417,INV000438,18-11-2024,CASH,432507.16,
PAY0003418,INV003868,17-10-2024,ACH,510252.54,
PAY0003419,INV001294,25-10-2024,WIRE,62634.01,
PAY0003420,INV003795,04-03-2024,WIRE,452038.88,SUCCESS
PAY0003421,INV003742,16-02-2024,ACH,297813.27,
PAY0003422,INV000979,29-06-2025,CASH,524074.46,
PAY0003423,INV001661,19-05-2025,CHEQUE,592582.28,FAILED
PAY0003424,INV001631,17-06-2025,WIRE,444695.5,SUCCESS
PAY0003425,INV001475,11-09-2025,ACH,488317.15,SUCCESS
PAY0003426,INV000777,17-10-2025,CASH,489219.55,FAILED
PAY0003427,INV003745,09-10-2024,ACH,541585.86,FAILED
PAY0003428,INV001935,26-02-2025,CASH,332853.5,
PAY0003429,INV000230,12-12-2024,WIRE,190840.23,FAILED
PAY0003430,INV003350,23-09-2025,WIRE,293605.39,
PAY0003431,INV001577,26-01-2025,ACH,201476.71,
PAY0003432,INV000770,22-09-2025,CASH,431171.16,FAILED
PAY0003433,INV001834,12-02-2025,WIRE,593841.36,
PAY0003434,INV002803,03-03-2024,CASH,539776.83,FAILED
PAY0003435,INV002340,18-01-2025,WIRE,169281.39,FAILED
PAY0003436,INV001445,30-09-2024,WIRE,513860.25,SUCCESS
PAY0003437,INV000733,24-06-2025,ACH,73214.85,FAILED
PAY0003438,INV002599,07-03-2025,WIRE,457419.48,SUCCESS
PAY0003439,INV002002,11-01-2026,CHEQUE,76072.59,
PAY0003440,INV001345,12-06-2025,WIRE,215282.33,
PAY0003441,INV001557,09-02-2024,CHEQUE,179178.76,
PAY0003442,INV002221,30-09-2024,ACH,482311.08,SUCCESS
PAY0003443,INV001880,22-04-2025,ACH,13085.75,SUCCESS
PAY0003444,INV001787,06-11-2025,ACH,365137.42,FAILED
PAY0003445,INV000688,14-04-2025,CHEQUE,70604.14,FAILED
PAY0003446,INV003822,10-01-2025,WIRE,173083.62,
PAY0003447,INV003550,31-03-2024,WIRE,5869.64,SUCCESS
PAY0003448,INV001617,25-10-2024,CASH,6851.46,
PAY0003449,INV002898,17-09-2024,CASH,592291.85,SUCCESS
PAY0003450,INV001098,26-05-2025,WIRE,304494.43,SUCCESS
PAY0003451,INV002292,01-06-2024,ACH,566223.09,SUCCESS
PAY0003452,INV002592,14-12-2025,WIRE,17584.9,
PAY0003453,INV000749,23-05-2024,CASH,130368.83,
PAY0003454,INV001320,03-11-2025,ACH,334476.1,
PAY0003455,INV003442,09-12-2024,ACH,507510.42,FAILED
PAY0003456,INV000102,04-06-2025,ACH,427624.59,FAILED
PAY0003457,INV002776,13-09-2025,CASH,93852.86,
PAY0003458,INV000688,30-01-2025,CHEQUE,293176.22,SUCCESS
PAY0003459,INV003279,08-08-2024,CHEQUE,270947.98,SUCCESS
PAY0003460,INV002964,31-07-2024,WIRE,572091.06,FAILED
PAY0003461,INV000986,22-07-2024,CASH,135339.13,FAILED
PAY0003462,INV002208,26-09-2025,CASH,392923.41,SUCCESS
PAY0003463,INV000904,13-12-2024,CASH,68990.06,
PAY0003464,INV003582,25-12-2025,CHEQUE,143110.39,
PAY0003465,INV001675,12-06-2025,ACH,95069.51,
PAY0003466,INV002111,08-06-2024,ACH,580950.59,FAILED
PAY0003467,INV002390,03-03-2024,WIRE,351382.12,FAILED
PAY0003468,INV000443,01-10-2025,CASH,328258.83,SUCCESS
PAY0003469,INV000043,01-05-2025,WIRE,415011.35,SUCCESS
PAY0003470,INV002577,25-06-2024,CHEQUE,226734.86,FAILED
