po_line_id,po_id,item_code,quantity,unit_price,line_amount
POL0005252,PO000357,ITEM0626,316,1846.4,583462.4
POL0005253,PO001067,ITEM0053,449,665.43,298778.07
POL0005254,PO002735,ITEM0673,211,3384.36,714099.96
POL0005255,PO001917,ITEM1103,17,4605.74,78297.58
POL0005256,PO001205,ITEM1022,327,4993.61,1632910.47
POL0005257,PO000207,ITEM0898,341,3118.51,1063411.91
POL0005258,PO001766,ITEM0804,149,1517.24,226068.76
POL0005259,PO000910,ITEM0884,148,3439.17,508997.16
POL0005260,PO002315,ITEM0634,409,24.37,9967.33
POL0005261,PO002795,ITEM0730,199,2527.79,503030.21
POL0005262,PO001374,ITEM1187,-2,2646.89,-5293.78
POL0005263,PO000677,ITEM1170,393,3166.06,1244261.58
POL0005264,PO002317,ITEM0300,84,1885.02,158341.68
POL0005265,PO001342,ITEM0918,457,3890.31,1777871.67
POL0005266,PO002589,ITEM0623,71,2439.21,173183.91
POL0005267,PO002214,ITEM0340,441,2064.35,910378.35
POL0005268,PO001108,ITEM0958,18,3638.28,65489.04
POL0005269,PO000987,ITEM0519,389,3359.87,1306989.43
POL0005270,PO001764,ITEM0853,438,4389.01,1922386.38
POL0005271,PO001222,ITEM0792,13,1767.19,22973.47
POL0005272,PO002103,ITEM0811,14,4901.6,68622.4
POL0005273,PO002130,ITEM1069,406,2744.49,1114262.94
POL0005274,PO000694,ITEM0557,472,4899.22,2312431.84
POL0005275,PO001044,ITEM0039,299,4470.67,1336730.33
POL0005276,PO002663,ITEM0738,338,4675.7,1580386.6
POL0005277,PO002898,ITEM0664,480,2136.22,1025385.6
POL0005278,PO001228,ITEM0560,34,1147.74,561.88
POL0005279,PO002687,ITEM0482,266,1139.29,303051.14
POL0005280,PO000114,ITEM0249,268,1237.87,331749.16
POL0005281,PO001921,ITEM0862,369,953.07,351682.83
POL0005282,PO000834,ITEM1012,401,676.1,271116.1
POL0005283,PO001015,ITEM1129,298,4847.22,1444471.56
POL0005284,PO000647,ITEM0328,36,3879.48,139661.28
POL0005285,PO000881,ITEM0197,4,383.89,1535.56
POL0005286,PO000025,ITEM0314,177,901.9,159636.3
POL0005287,PO000886,ITEM0150,40,1819.06,72762.4
POL0005288,PO001618,ITEM0445,114,4068.44,463802.16
POL0005289,PO002432,ITEM1134,139,3840.12,533776.68
POL0005290,PO000752,ITEM0501,75,2425.17,181887.75
POL0005291,PO001983,ITEM0384,294,4575.7,113.28
POL0005292,PO000075,ITEM0502,308,1738.42,535433.36
POL0005293,PO002604,ITEM0656,385,2282.5,878762.5
POL0005294,PO000057,ITEM0016,284,3487.44,990432.96
POL0005295,PO002384,ITEM0163,343,525.99,180414.57
POL0005296,PO000871,ITEM0357,182,4344.1,790626.2
POL0005297,PO000977,ITEM0527,425,1544.54,656429.5
POL0005298,PO001971,ITEM0233,391,4319.34,1688861.94
POL0005299,PO002945,ITEM1010,27,1563.08,42203.16
POL0005300,PO001906,ITEM0120,306,576.34,176360.04
POL0005301,PO000045,ITEM0274,343,2762.25,947451.75
POL0005302,PO000136,ITEM0522,262,4836.81,1267244.22
POL0005303,PO002945,ITEM1065,309,1187.08,869.7
POL0005304,PO001160,ITEM1164,467,3635.45,1697755.15
POL0005305,PO000688,ITEM0232,81,4186.88,339137.28
POL0005306,PO001535,ITEM0440,338,63.09,21324.42
POL0005307,PO000957,ITEM0285,347,380.4,131998.8
POL0005308,PO002914,ITEM0924,376,1751.52,658571.52
POL0005309,PO000176,ITEM0336,174,737.78,128373.72
POL0005310,PO001915,ITEM1156,47,493.64,23201.08
POL0005311,PO000882,ITEM0343,138,828.12,114280.56
POL0005312,PO000416,ITEM0171,242,3398.17,822357.14
POL0005313,PO001774,ITEM0960,248,554.08,137411.84
POL0005314,PO000556,ITEM0015,369,2685.09,990798.21
POL0005315,PO002078,ITEM0814,39,1665.46,64952.94
POL0005316,PO001813,ITEM0479,376,846.43,318257.68
POL0005317,PO002519,ITEM1175,77,855.58,65879.66
POL0005318,PO001385,ITEM0428,237,3428.85,812637.45
POL0005319,PO002760,ITEM0025,1,1414.57,1414.57
POL0005320,PO002138,ITEM0576,91,388.02,35309.82
POL0005321,PO000113,ITEM0917,21,3323.72,69798.12
POL0005322,PO001063,ITEM1028,153,13.14,2010.42
POL0005323,PO002005,ITEM0915,270,1456.07,393138.9
POL0005324,PO001027,ITEM0894,390,2482.87,968319.3
POL0005325,PO000029,ITEM1146,241,247.56,59661.96
POL0005326,PO002665,ITEM0921,106,4980.94,527979.64
POL0005327,PO000166,ITEM0696,327,1470.58,480879.66
POL0005328,PO002941,ITEM0016,108,1609.65,173842.2
POL0005329,PO000685,ITEM0931,452,817.1,369329.2
POL0005330,PO002970,ITEM0282,492,2213.45,1089017.4
POL0005331,PO002825,ITEM1121,279,128.99,35988.21
POL0005332,PO000443,ITEM0185,56,54.41,3046.96
POL0005333,PO001048,ITEM0057,22,4132.09,90905.98
POL0005334,PO002188,ITEM0064,90,4249.16,382424.4
POL0005335,PO001491,ITEM0061,306,2982.69,912703.14
POL0005336,PO000264,ITEM0136,11,2006.15,22067.65
POL0005337,PO001119,ITEM0973,316,3566.29,1126947.64
POL0005338,PO000201,ITEM0805,358,443.58,158801.64
POL0005339,PO001802,ITEM1161,170,4695.8,798286
POL0005340,PO000800,ITEM0184,251,2780.75,697968.25
POL0005341,PO001043,ITEM0115,479,3927.14,1881100.06
POL0005342,PO001262,ITEM0610,328,3020.82,990828.96
POL0005343,PO002222,ITEM1068,31,4700.17,145705.27
POL0005344,PO000409,ITEM0562,21,4569.57,95960.97
POL0005345,PO002048,ITEM0824,161,3493.51,562455.11
POL0005346,PO002394,ITEM0693,203,4510.6,915651.8
POL0005347,PO000119,ITEM0198,279,1995.53,556752.87
POL0005348,PO000388,ITEM0922,280,766.39,214589.2
POL0005349,PO001980,ITEM0956,159,375.51,59706.09
POL0005350,PO000625,ITEM0422,10,644.68,6446.8
POL0005351,PO001434,ITEM0472,118,3519.84,415341.12
POL0005352,PO001804,ITEM0943,248,4369.88,1083730.24
POL0005353,PO002985,ITEM0305,155,4310.19,668079.45
POL0005354,PO002409,ITEM0374,459,1766.57,810855.63
POL0005355,PO001943,ITEM0483,258,2820.14,727596.12
POL0005356,PO001879,ITEM0352,247,2494.25,616079.75
POL0005357,PO000881,ITEM0696,438,4748.05,2079645.9
POL0005358,PO000066,ITEM0335,446,3422.31,1526350.26
POL0005359,PO002509,ITEM0498,120,150.06,18007.2
POL0005360,PO000801,ITEM1083,195,3329.89,649328.55
POL0005361,PO001172,ITEM0546,186,1430.91,266149.26
POL0005362,PO002283,ITEM0477,222,1242.31,275792.82
POL0005363,PO002774,ITEM0711,378,1964.49,742577.22
POL0005364,PO002266,ITEM1133,112,3014.05,337573.6
POL0005365,PO000638,ITEM0970,222,2026.31,449840.82
POL0005366,PO000925,ITEM0481,488,4903.12,2392722.56
POL0005367,PO001600,ITEM0324,448,14.86,6657.28
POL0005368,PO000797,ITEM0504,43,2055.06,88367.58
POL0005369,PO002831,ITEM0273,20,583.45,11669
POL0005370,PO001047,ITEM0704,193,3448.57,665574.01
POL0005371,PO001644,ITEM0351,437,2078.01,908090.37
POL0005372,PO000746,ITEM0445,260,2783.02,723585.2
POL0005373,PO001131,ITEM0546,225,160.77,36173.25
POL0005374,PO002673,ITEM0628,399,3583.01,1429620.99
POL0005375,PO000604,ITEM0173,436,1452.45,633268.2
POL0005376,PO002359,ITEM0543,229,1697.67,388766.43
POL0005377,PO002628,ITEM0592,280,1662.25,465430
POL0005378,PO002271,ITEM1089,406,405.27,164539.62
POL0005379,PO001230,ITEM0776,81,4281.47,346799.07
POL0005380,PO000306,ITEM0331,46,4496.16,206823.36
POL0005381,PO001671,ITEM0560,52,4893.51,254462.52
POL0005382,PO001031,ITEM0794,318,3052.25,970615.5
POL0005383,PO002053,ITEM0906,290,2981.16,864536.4
POL0005384,PO001324,ITEM0440,215,3642.2,783073
POL0005385,PO002031,ITEM0768,308,3091.61,952215.88
POL0005386,PO001476,ITEM0492,281,4059.91,1140834.71
POL0005387,PO000489,ITEM0535,21,2323.59,48795.39
POL0005388,PO002167,ITEM0452,473,3254.57,1539411.61
POL0005389,PO000727,ITEM0481,235,4417.22,957.9
POL0005390,PO000703,ITEM0533,406,4443.25,1803959.5
POL0005391,PO000106,ITEM1031,90,4988.21,448938.9
POL0005392,PO001229,ITEM0489,118,2022.51,238656.18
POL0005393,PO001573,ITEM0345,263,3199.76,841536.88
POL0005394,PO002604,ITEM0146,371,237.23,88012.33
POL0005395,PO001744,ITEM0862,313,2078.81,650667.53
POL0005396,PO002972,ITEM0055,292,1946.28,568313.76
POL0005397,PO001693,ITEM0497,432,2974.66,1285053.12
POL0005398,PO000420,ITEM0302,457,1547.56,707234.92
POL0005399,PO002012,ITEM0076,397,319.31,126766.07
POL0005400,PO001091,ITEM0897,-6,2123.7,-12742.2
POL0005401,PO000441,ITEM0338,287,44.94,12897.78
POL0005402,PO000783,ITEM0167,61,3635.74,221780.14
POL0005403,PO000216,ITEM0384,-10,4548.87,-45488.7
POL0005404,PO002544,ITEM1109,236,825.29,194768.44
POL0005405,PO002095,ITEM0465,499,4811.2,2400788.8
POL0005406,PO000247,ITEM1135,47,4627.52,217493.44
POL0005407,PO002876,ITEM1123,30,1321.37,39641.1
POL0005408,PO001893,ITEM0810,180,183.43,33017.4
POL0005409,PO002608,ITEM0928,306,3022.55,924900.3
POL0005410,PO000253,ITEM0139,123,819.63,100814.49
POL0005411,PO000559,ITEM0528,132,4190.74,553177.68
POL0005412,PO002001,ITEM0348,318,2378.43,756340.74
POL0005413,PO001734,ITEM0139,422,2666.3,1125178.6
POL0005414,PO000695,ITEM1063,171,2894.08,494887.68
POL0005415,PO002454,ITEM0560,421,1610.29,677932.09
POL0005416,PO002858,ITEM0895,155,3298.49,511265.95
POL0005417,PO002877,ITEM1032,375,4488.35,1683131.25
POL0005418,PO001288,ITEM1022,107,143.57,15361.99
POL0005419,PO002461,ITEM1095,230,3300.39,759089.7
POL0005420,PO001780,ITEM0033,96,1949.76,187176.96
POL0005421,PO000166,ITEM0756,358,3128.67,1120063.86
POL0005422,PO002756,ITEM1097,299,1362.97,407528.03
POL0005423,PO000942,ITEM1167,-8,3859.4,-30875.2
POL0005424,PO001777,ITEM0053,111,1705,189255
POL0005425,PO002260,ITEM0840,261,1777.82,464011.02
POL0005426,PO002936,ITEM0031,483,1915.33,925104.39
POL0005427,PO001259,ITEM0959,204,1057.4,215709.6
POL0005428,PO001992,ITEM0669,191,85.46,16322.86
POL0005429,PO000234,ITEM0182,398,857.07,341113.86
POL0005430,PO002717,ITEM0281,56,1947.1,109037.6
POL0005431,PO000426,ITEM1079,419,3277,785.27
POL0005432,PO002386,ITEM0601,427,1387.12,592300.24
POL0005433,PO002485,ITEM0480,168,4913.34,825441.12
POL0005434,PO000646,ITEM0567,181,1202.01,217563.81
POL0005435,PO002990,ITEM0678,230,3864.41,447.81
POL0005436,PO002793,ITEM0743,447,2086.78,932790.66
POL0005437,PO000916,ITEM0996,155,2293.74,355529.7
POL0005438,PO002977,ITEM0723,119,2800.65,333277.35
POL0005439,PO000312,ITEM0350,373,773.55,288534.15
POL0005440,PO002257,ITEM0595,159,4691.06,745878.54
POL0005441,PO002623,ITEM0106,396,2962.88,1173300.48
POL0005442,PO000696,ITEM0324,241,4027.17,970547.97
POL0005443,PO000718,ITEM0561,291,3757.57,1093452.87
POL0005444,PO001754,ITEM0672,379,4237.53,1606023.87
POL0005445,PO001628,ITEM1017,97,3932.69,381470.93
POL0005446,PO002310,ITEM0109,437,2924,1277788
POL0005447,PO002118,ITEM0696,409,1120.35,458223.15
POL0005448,PO002295,ITEM0538,214,4.61,986.54
POL0005449,PO000337,ITEM0264,165,2851.75,470538.75
POL0005450,PO001311,ITEM0963,202,2821.16,569874.32
POL0005451,PO002226,ITEM0698,103,4185.78,431135.34
POL0005452,PO002492,ITEM0988,498,1008.58,502272.84
POL0005453,PO002520,ITEM0583,116,1668.55,193551.8
POL0005454,PO001780,ITEM0344,149,654.2,60.49
POL0005455,PO001630,ITEM0504,171,703.69,120330.99
POL0005456,PO000283,ITEM1080,443,2038.08,902869.44
POL0005457,PO001839,ITEM0295,259,2480.13,642353.67
POL0005458,PO001431,ITEM0387,323,1911.99,617572.77
POL0005459,PO001175,ITEM0210,344,2537.94,873051.36
POL0005460,PO000349,ITEM0788,303,329.78,245.96
POL0005461,PO002775,ITEM0474,494,4141.36,2045831.84
POL0005462,PO001153,ITEM0178,407,1868.52,760487.64
POL0005463,PO002674,ITEM0881,144,1249.01,179857.44
POL0005464,PO002583,ITEM0408,82,3384.92,277563.44
POL0005465,PO002214,ITEM0099,231,4552.97,1051736.07
POL0005466,PO000129,ITEM1189,340,4542.52,1544456.8
POL0005467,PO002963,ITEM0847,202,2427.61,490377.22
POL0005468,PO001864,ITEM0492,224,3915.61,877096.64
POL0005469,PO001869,ITEM0774,165,3826.22,631326.3
POL0005470,PO002530,ITEM0120,168,1493.98,250988.64
POL0005471,PO000454,ITEM0678,450,4813.69,2166160.5
POL0005472,PO001468,ITEM0228,346,1250.59,432704.14
POL0005473,PO002557,ITEM0419,15,698.55,10478.25
POL0005474,PO000202,ITEM1101,180,1027.12,184881.6
POL0005475,PO002831,ITEM0511,374,676.47,252999.78
POL0005476,PO000843,ITEM0748,474,4393.89,2082703.86
POL0005477,PO002683,ITEM1066,493,349.17,172140.81
POL0005478,PO001903,ITEM0047,372,3927.33,1460966.76
POL0005479,PO000568,ITEM0866,118,86.82,440.58
POL0005480,PO002590,ITEM0253,357,530.62,189431.34
POL0005481,PO002077,ITEM0978,142,1528.55,217054.1
POL0005482,PO001721,ITEM0586,44,4662.73,205160.12
POL0005483,PO001045,ITEM0279,115,3673.8,422487
POL0005484,PO002372,ITEM0929,439,4176.39,1833435.21
POL0005485,PO000220,ITEM0895,79,2915.66,230337.14
POL0005486,PO000692,ITEM0707,412,2389.93,984651.16
POL0005487,PO001480,ITEM1039,7,788.42,5518.94
POL0005488,PO000458,ITEM0330,222,2310.48,512926.56
POL0005489,PO002174,ITEM1146,82,2685.06,220174.92
POL0005490,PO002943,ITEM0615,33,2958.7,97637.1
POL0005491,PO001574,ITEM0684,173,4758.49,823218.77
POL0005492,PO002869,ITEM1196,24,3745.7,89896.8
POL0005493,PO002691,ITEM0601,418,4082.5,1706485
POL0005494,PO001317,ITEM0296,211,1257.11,265250.21
POL0005495,PO001057,ITEM0149,289,29.53,8534.17
POL0005496,PO000640,ITEM1078,76,1515.8,115200.8
POL0005497,PO001048,ITEM1012,265,1827.39,484258.35
POL0005498,PO002409,ITEM0963,393,345.63,135832.59
POL0005499,PO000185,ITEM0256,296,3437.47,1017491.12
POL0005500,PO000179,ITEM0468,144,1878.75,270540
POL0005501,PO001408,ITEM0092,63,3793.85,239012.55
POL0005502,PO000115,ITEM0118,454,2517.54,1142963.16
POL0005503,PO001891,ITEM0991,148,3330.16,492863.68
POL0005504,PO002029,ITEM0495,6,4143.28,24859.68
POL0005505,PO002757,ITEM0509,425,2116.79,899635.75
POL0005506,PO001221,ITEM0026,40,1107.8,44312
POL0005507,PO002807,ITEM0180,290,3090.41,896218.9
POL0005508,PO001326,ITEM0364,127,1750.25,222281.75
POL0005509,PO002940,ITEM1030,137,3237.99,443604.63
POL0005510,PO000515,ITEM1151,331,4369.87,1446426.97
POL0005511,PO002057,ITEM0694,240,3436.33,824719.2
POL0005512,PO000214,ITEM0867,481,1775.28,853909.68
POL0005513,PO002082,ITEM0144,190,2605.34,495014.6
POL0005514,PO002837,ITEM0666,370,2340.48,865977.6
POL0005515,PO000332,ITEM0863,202,3386.72,684117.44
POL0005516,PO001236,ITEM0089,494,2911.34,1438201.96
POL0005517,PO000979,ITEM0795,205,4671.11,957577.55
POL0005518,PO002330,ITEM0759,317,70.75,22427.75
POL0005519,PO000294,ITEM0449,346,2066.6,715043.6
POL0005520,PO000770,ITEM0384,161,2076.63,334337.43
POL0005521,PO000306,ITEM1047,454,1857.25,843191.5
POL0005522,PO000276,ITEM0264,192,3034.96,582712.32
POL0005523,PO001760,ITEM1163,64,3206.2,205196.8
POL0005524,PO002286,ITEM0795,368,4459.91,1641246.88
POL0005525,PO001974,ITEM1170,273,1520.86,415194.78
POL0005526,PO001673,ITEM0406,249,3137.37,781205.13
POL0005527,PO000240,ITEM0712,207,4648.57,962253.99
POL0005528,PO002903,ITEM0420,311,254.75,79227.25
POL0005529,PO000751,ITEM0370,438,4153.89,1819403.82
POL0005530,PO000322,ITEM0865,406,2816.99,1143697.94
POL0005531,PO000494,ITEM0275,110,21.62,2378.2
POL0005532,PO002943,ITEM0021,197,2932.05,577613.85
POL0005533,PO000443,ITEM0186,189,1019,192591
POL0005534,PO000999,ITEM0956,247,4311.29,1064888.63
POL0005535,PO002147,ITEM0744,323,84.9,27422.7
POL0005536,PO000019,ITEM0861,105,4061.52,426459.6
POL0005537,PO001693,ITEM0387,78,963.24,75132.72
POL0005538,PO001446,ITEM1005,230,1030.43,236998.9
POL0005539,PO001186,ITEM0341,190,3101.71,589324.9
POL0005540,PO000266,ITEM0004,256,1546.94,396016.64
POL0005541,PO002908,ITEM0073,440,42,18480
POL0005542,PO000833,ITEM0038,371,796.74,295590.54
POL0005543,PO002146,ITEM0357,55,1542.69,84847.95
POL0005544,PO001561,ITEM0424,145,4324.37,627033.65
POL0005545,PO002969,ITEM0470,156,636.62,99312.72
POL0005546,PO000475,ITEM1141,419,2065.79,865566.01
POL0005547,PO000995,ITEM1107,375,756.23,843.23
POL0005548,PO002882,ITEM1194,428,4121.39,1763954.92
POL0005549,PO000569,ITEM0138,331,4924.84,1630122.04
POL0005550,PO002723,ITEM0132,92,4592.39,422499.88
POL0005551,PO000671,ITEM1030,38,3279.31,124613.78
POL0005552,PO002470,ITEM0062,228,2422.13,552245.64
POL0005553,PO001737,ITEM0789,97,3187.74,309210.78
POL0005554,PO002526,ITEM0623,190,3254.66,618385.4
POL0005555,PO001009,ITEM0325,249,368.19,91679.31
POL0005556,PO002112,ITEM0574,424,1631.85,691904.4
POL0005557,PO002802,ITEM1007,88,1005.26,88462.88
POL0005558,PO002720,ITEM0570,357,865.16,308862.12
POL0005559,PO002010,ITEM0740,5,4163.01,20815.05
POL0005560,PO002730,ITEM0221,314,3442.48,1080938.72
POL0005561,PO001405,ITEM0259,69,3552.47,245120.43
POL0005562,PO001352,ITEM0850,219,4764.27,1043375.13
POL0005563,PO001403,ITEM0098,40,2910.24,116409.6
POL0005564,PO001023,ITEM0112,414,3918.36,1622201.04
POL0005565,PO000253,ITEM0935,246,2273.87,559372.02
POL0005566,PO001631,ITEM0676,54,3505.04,189272.16
POL0005567,PO001197,ITEM1110,424,4271.58,1811149.92
POL0005568,PO002963,ITEM1035,246,1777.7,437314.2
POL0005569,PO000017,ITEM0152,247,4497.3,1110833.1
POL0005570,PO001810,ITEM1018,131,2935.51,384551.81
POL0005571,PO001639,ITEM0174,284,446.27,126740.68
POL0005572,PO001419,ITEM0282,170,2202.32,374394.4
POL0005573,PO000549,ITEM0793,499,832.62,415477.38
POL0005574,PO002690,ITEM0551,280,3277.56,917716.8
POL0005575,PO000098,ITEM0269,278,3332.05,926309.9
POL0005576,PO002378,ITEM0608,277,4279.26,1185355.02
POL0005577,PO001049,ITEM0656,426,3723.4,1586168.4
POL0005578,PO001677,ITEM0810,416,4043.94,1682279.04
POL0005579,PO002222,ITEM1098,441,1188.57,524159.37
POL0005580,PO000068,ITEM0070,165,3126.67,515900.55
POL0005581,PO002857,ITEM0753,288,4254.08,1225175.04
POL0005582,PO001817,ITEM1056,358,2001.4,716501.2
POL0005583,PO002855,ITEM0747,474,1041.44,493642.56
POL0005584,PO000772,ITEM0786,377,2955.76,1114321.52
POL0005585,PO001167,ITEM0179,462,585.11,270320.82
POL0005586,PO001569,ITEM0218,225,153.45,34526.25
POL0005587,PO001679,ITEM0071,157,3356.77,527012.89
POL0005588,PO001796,ITEM0279,242,2674.54,140.71
POL0005589,PO000916,ITEM0440,452,4289.58,1938890.16
POL0005590,PO000274,ITEM0324,271,500.99,913.04
POL0005591,PO001953,ITEM0878,306,2134.62,653193.72
POL0005592,PO000072,ITEM0409,216,819.46,177003.36
POL0005593,PO001025,ITEM1031,104,1476.19,153523.76
POL0005594,PO001723,ITEM0990,448,1876.68,640.96
POL0005595,PO000011,ITEM0712,286,3144.63,899364.18
POL0005596,PO001176,ITEM0397,428,1629.88,697588.64
POL0005597,PO001302,ITEM0534,240,2391.58,573979.2
POL0005598,PO001000,ITEM0156,220,1006.13,221348.6
POL0005599,PO002419,ITEM0700,361,2984.96,1077570.56
POL0005600,PO002678,ITEM1091,207,4471.33,925565.31
POL0005601,PO002708,ITEM0103,485,1205.43,584633.55
POL0005602,PO001757,ITEM1094,254,4840.53,1229494.62
POL0005603,PO000870,ITEM0194,425,804.14,341759.5
POL0005604,PO001731,ITEM0860,291,4004.02,1165169.82
POL0005605,PO002083,ITEM0100,129,4922.19,634962.51
POL0005606,PO000212,ITEM0627,278,1638.9,91.53
POL0005607,PO001293,ITEM0957,140,1930.53,270274.2
POL0005608,PO000289,ITEM1188,-4,204.43,-817.72
POL0005609,PO000144,ITEM0924,484,4444.85,2151307.4
POL0005610,PO001056,ITEM0804,249,4690.92,1168039.08
POL0005611,PO002584,ITEM0633,378,3545.47,1340187.66
POL0005612,PO001647,ITEM1173,134,1220.06,163488.04
POL0005613,PO000133,ITEM1136,283,3181.14,900262.62
POL0005614,PO002353,ITEM1088,43,1053.34,45293.62
POL0005615,PO000278,ITEM1073,284,1889.82,536708.88
POL0005616,PO000055,ITEM0718,45,1005.64,45253.8
POL0005617,PO002611,ITEM0519,467,3301.48,1541791.16
POL0005618,PO002582,ITEM0139,353,875.72,309129.16
POL0005619,PO002688,ITEM0086,484,4514.96,2185240.64
POL0005620,PO000059,ITEM1184,170,3005.82,510989.4
POL0005621,PO000259,ITEM0372,328,2887.06,946955.68
POL0005622,PO002416,ITEM0075,219,3107.24,680485.56
POL0005623,PO000572,ITEM0506,106,3801.66,402975.96
POL0005624,PO001716,ITEM0959,353,2238.29,790116.37
POL0005625,PO002592,ITEM0794,210,181.37,38087.7
POL0005626,PO002365,ITEM0656,420,3639.56,1528615.2
POL0005627,PO000828,ITEM0635,418,355.17,213.24
POL0005628,PO001927,ITEM1127,303,4090.53,1239430.59
POL0005629,PO002741,ITEM0399,226,1433.85,100.82
POL0005630,PO000660,ITEM1165,90,2037.34,183360.6
POL0005631,PO002803,ITEM0917,314,3117.42,978869.88
POL0005632,PO001565,ITEM0497,82,1924.14,157779.48
POL0005633,PO000502,ITEM0714,439,22.07,9688.73
POL0005634,PO001335,ITEM0241,276,399.22,110184.72
POL0005635,PO000319,ITEM0963,412,4335.61,1786271.32
POL0005636,PO001840,ITEM0832,18,1705.6,30700.8
POL0005637,PO000560,ITEM1145,242,357.38,86485.96
POL0005638,PO000933,ITEM0121,59,3816.2,225155.8
POL0005639,PO001819,ITEM0655,261,4850.62,1266011.82
POL0005640,PO002063,ITEM0381,128,167.48,21437.44
POL0005641,PO001711,ITEM0027,418,64.7,27044.6
POL0005642,PO000454,ITEM0348,240,2649.32,635836.8
POL0005643,PO000717,ITEM0775,295,2360.74,696418.3
POL0005644,PO000263,ITEM0388,374,4402.22,1646430.28
POL0005645,PO001697,ITEM0977,134,2880.94,386045.96
POL0005646,PO002845,ITEM0634,347,1817.44,630651.68
POL0005647,PO000728,ITEM0728,221,1782,393822
POL0005648,PO001218,ITEM1062,143,4862.81,695381.83
POL0005649,PO000572,ITEM0859,493,4280.35,2110212.55
POL0005650,PO000199,ITEM0231,475,3017.72,1433417
POL0005651,PO000422,ITEM0230,177,4741.39,839226.03
POL0005652,PO001023,ITEM0476,211,2381.62,502521.82
POL0005653,PO001884,ITEM0877,166,372.84,61891.44
POL0005654,PO000152,ITEM0755,205,2472.23,506807.15
POL0005655,PO002180,ITEM0019,201,3754.53,754660.53
POL0005656,PO000859,ITEM0139,268,1011.37,271047.16
POL0005657,PO001326,ITEM0124,104,1295.88,134771.52
POL0005658,PO001755,ITEM0106,238,1600.19,380845.22
POL0005659,PO001410,ITEM0772,310,1495.98,463753.8
POL0005660,PO002214,ITEM1184,113,4270.55,482572.15
POL0005661,PO001473,ITEM0284,143,3118.34,445922.62
POL0005662,PO001389,ITEM0158,154,2260.35,348093.9
POL0005663,PO002960,ITEM0964,440,4368.95,1922338
POL0005664,PO000547,ITEM0825,470,4763.47,2238830.9
POL0005665,PO002621,ITEM0415,268,37.78,10125.04
POL0005666,PO002774,ITEM0298,482,1346.72,649119.04
POL0005667,PO002152,ITEM0799,183,550.51,100743.33
