transaction_id,item_code,warehouse_code,transaction_type,quantity,transaction_date
TXN00009718,ITEM0689,WH_IN_01,INVALID,-448,23-01-2026
TXN00009719,ITEM0516,WH_EU_01,ADJUSTMENT,366,28-04-2025
TXN00009720,ITEM0838,,ISSUE,113,10-08-2024
TXN00009721,ITEM0741,WH_IN_01,INVALID,-227,03-02-2025
TXN00009722,ITEM0779,WH_EU_01,ADJUSTMENT,-435,18-09-2024
TXN00009723,ITEM0137,WH_IN_01,ISSUE,125,27-01-2024
TXN00009724,ITEM0912,WH_IN_01,INVALID,94,04-12-2025
TXN00009725,ITEM0147,WH_US_01,INVALID,142,18-11-2024
TXN00009726,ITEM0761,WH_EU_01,INVALID,198,20-11-2025
TXN00009727,ITEM0537,WH_IN_01,RECEIPT,-36,18-03-2025
TXN00009728,ITEM0456,WH_US_01,RECEIPT,-72,27-04-2024
TXN00009729,ITEM1076,,ADJUSTMENT,-465,18-11-2025
TXN00009730,ITEM0503,WH_EU_01,INVALID,215,30-08-2025
TXN00009731,ITEM0424,WH_US_01,INVALID,6,01-10-2025
TXN00009732,ITEM0387,WH_IN_01,ADJUSTMENT,279,22-12-2024
TXN00009733,ITEM0904,,ADJUSTMENT,-338,09-01-2026
TXN00009734,ITEM0656,WH_IN_01,INVALID,419,02-02-2024
TXN00009735,ITEM0400,WH_US_01,INVALID,-282,16-12-2025
TXN00009736,ITEM0170,WH_EU_01,ISSUE,147,24-09-2024
TXN00009737,ITEM1184,WH_IN_01,RECEIPT,-475,11-06-2024
TXN00009738,ITEM0216,,ISSUE,311,03-06-2025
TXN00009739,ITEM0953,WH_US_01,ADJUSTMENT,185,08-07-2025
TXN00009740,ITEM0942,WH_EU_01,ISSUE,-171,21-11-2024
TXN00009741,ITEM0487,,ISSUE,-323,08-10-2024
TXN00009742,ITEM1152,WH_US_01,ADJUSTMENT,186,14-02-2024
TXN00009743,ITEM0311,WH_EU_01,INVALID,-348,31-03-2025
TXN00009744,ITEM0352,WH_IN_01,ADJUSTMENT,-382,02-02-2025
TXN00009745,ITEM0512,WH_IN_01,ADJUSTMENT,347,26-01-2024
TXN00009746,ITEM0495,WH_IN_01,INVALID,81,06-07-2024
TXN00009747,ITEM0776,WH_IN_01,INVALID,-27,10-12-2024
TXN00009748,ITEM0229,WH_IN_01,INVALID,169,15-03-2025
TXN00009749,ITEM1024,WH_IN_01,ISSUE,-344,30-12-2025
TXN00009750,ITEM0403,WH_IN_01,RECEIPT,474,17-02-2025
TXN00009751,ITEM0782,,INVALID,270,20-09-2024
TXN00009752,ITEM0958,,RECEIPT,-330,15-04-2025
TXN00009753,ITEM0135,WH_US_01,INVALID,-225,30-12-2025
TXN00009754,ITEM0652,WH_EU_01,RECEIPT,-203,25-01-2025
TXN00009755,ITEM0505,WH_EU_01,RECEIPT,212,06-10-2025
TXN00009756,ITEM0906,WH_EU_01,INVALID,-280,14-06-2024
TXN00009757,ITEM0985,WH_IN_01,RECEIPT,439,27-11-2025
TXN00009758,ITEM1191,WH_IN_01,RECEIPT,167,02-06-2024
TXN00009759,ITEM0167,,ADJUSTMENT,16,31-05-2024
TXN00009760,ITEM0365,,RECEIPT,246,21-03-2024
TXN00009761,ITEM0030,WH_EU_01,INVALID,-100,09-02-2024
TXN00009762,ITEM0315,WH_IN_01,RECEIPT,-41,11-01-2026
TXN00009763,ITEM0439,WH_IN_01,ADJUSTMENT,-25,22-03-2025
TXN00009764,ITEM0760,WH_EU_01,RECEIPT,-70,21-04-2024
TXN00009765,ITEM0161,WH_IN_01,ADJUSTMENT,-358,17-02-2024
TXN00009766,ITEM1133,WH_IN_01,ISSUE,462,23-11-2024
TXN00009767,ITEM0667,WH_IN_01,ISSUE,480,18-06-2024
TXN00009768,ITEM0248,WH_EU_01,RECEIPT,306,03-11-2024
TXN00009769,ITEM1147,WH_IN_01,RECEIPT,303,18-03-2025
TXN00009770,ITEM0075,WH_EU_01,ADJUSTMENT,310,02-11-2024
TXN00009771,ITEM0313,WH_IN_01,ADJUSTMENT,113,02-03-2024
TXN00009772,ITEM0452,WH_US_01,ADJUSTMENT,27,30-08-2024
TXN00009773,ITEM0531,WH_US_01,INVALID,-159,17-08-2025
TXN00009774,ITEM0067,WH_IN_01,ADJUSTMENT,-211,30-04-2024
TXN00009775,ITEM0888,,ISSUE,-431,13-11-2025
TXN00009776,ITEM0363,WH_EU_01,INVALID,85,11-10-2024
TXN00009777,ITEM0003,WH_US_01,INVALID,457,20-04-2024
TXN00009778,ITEM0211,WH_EU_01,ISSUE,51,23-10-2025
TXN00009779,ITEM0706,,RECEIPT,-140,31-10-2024
TXN00009780,ITEM1049,,ADJUSTMENT,262,30-12-2025
TXN00009781,ITEM0594,WH_US_01,ISSUE,371,09-08-2024
TXN00009782,ITEM0044,WH_EU_01,ISSUE,-411,25-03-2025
TXN00009783,ITEM1133,WH_US_01,ISSUE,-16,05-09-2024
TXN00009784,ITEM0764,WH_EU_01,ADJUSTMENT,-360,02-08-2024
TXN00009785,ITEM0483,,ISSUE,309,24-12-2024
TXN00009786,ITEM0801,WH_US_01,RECEIPT,-354,19-01-2026
TXN00009787,ITEM0576,WH_IN_01,RECEIPT,-281,10-07-2025
TXN00009788,ITEM0998,WH_IN_01,ISSUE,353,14-02-2024
TXN00009789,ITEM0369,WH_US_01,RECEIPT,-283,28-02-2025
TXN00009790,ITEM0192,WH_US_01,ISSUE,440,05-06-2024
TXN00009791,ITEM0739,WH_EU_01,ISSUE,171,30-04-2025
TXN00009792,ITEM0848,WH_EU_01,ISSUE,-139,21-07-2024
TXN00009793,ITEM0664,WH_US_01,INVALID,195,27-02-2025
TXN00009794,ITEM0300,,ISSUE,112,30-03-2025
TXN00009795,ITEM0599,WH_US_01,INVALID,449,19-09-2025
TXN00009796,ITEM1040,,ISSUE,-460,31-12-2024
TXN00009797,ITEM0263,WH_US_01,ISSUE,493,08-09-2024
TXN00009798,ITEM0273,WH_IN_01,ISSUE,221,21-03-2025
TXN00009799,ITEM0732,,ADJUSTMENT,319,18-10-2025
TXN00009800,ITEM0651,WH_EU_01,ISSUE,-388,08-04-2024
TXN00009801,ITEM0757,,ISSUE,70,26-02-2025
TXN00009802,ITEM0713,WH_EU_01,ADJUSTMENT,-498,29-11-2025
TXN00009803,ITEM1137,,ISSUE,-52,02-04-2024
TXN00009804,ITEM0822,,INVALID,132,05-07-2025
TXN00009805,ITEM0589,WH_US_01,RECEIPT,379,10-06-2024
TXN00009806,ITEM0424,WH_IN_01,ISSUE,28,16-06-2024
TXN00009807,ITEM0194,WH_IN_01,RECEIPT,-310,28-11-2024
TXN00009808,ITEM0329,WH_US_01,INVALID,325,30-03-2025
TXN00009809,ITEM0560,WH_IN_01,ISSUE,283,23-04-2024
TXN00009810,ITEM0090,WH_US_01,ADJUSTMENT,-254,17-07-2024
TXN00009811,ITEM0663,WH_US_01,ADJUSTMENT,114,21-08-2024
TXN00009812,ITEM1108,WH_EU_01,ISSUE,426,14-06-2025
TXN00009813,ITEM0318,WH_US_01,RECEIPT,230,26-04-2024
TXN00009814,ITEM1184,WH_US_01,ISSUE,224,20-04-2024
TXN00009815,ITEM0283,WH_US_01,INVALID,286,25-06-2024
TXN00009816,ITEM1177,WH_US_01,INVALID,462,27-04-2024
TXN00009817,ITEM1040,WH_IN_01,ADJUSTMENT,326,23-10-2025
TXN00009818,ITEM0981,WH_IN_01,INVALID,386,17-08-2025
TXN00009819,ITEM0553,,ISSUE,-142,28-08-2025
TXN00009820,ITEM1009,,ISSUE,200,10-05-2024
TXN00009821,ITEM0383,WH_IN_01,ISSUE,330,24-09-2025
TXN00009822,ITEM1105,WH_US_01,INVALID,-217,26-05-2025
TXN00009823,ITEM0113,WH_IN_01,ISSUE,-216,18-09-2024
TXN00009824,ITEM0847,WH_EU_01,ISSUE,-79,06-10-2025
TXN00009825,ITEM1115,WH_US_01,ISSUE,334,04-11-2025
TXN00009826,ITEM0382,WH_EU_01,INVALID,80,01-01-2026
TXN00009827,ITEM1006,WH_EU_01,INVALID,492,18-12-2025
TXN00009828,ITEM1027,WH_EU_01,ADJUSTMENT,-242,22-06-2024
TXN00009829,ITEM1199,WH_IN_01,ADJUSTMENT,76,17-05-2025
TXN00009830,ITEM0898,WH_US_01,RECEIPT,-360,04-06-2025
TXN00009831,ITEM0725,WH_IN_01,INVALID,-52,01-08-2024
TXN00009832,ITEM0657,,ISSUE,-421,17-06-2025
TXN00009833,ITEM0400,WH_IN_01,ADJUSTMENT,-200,28-02-2025
TXN00009834,ITEM0281,,RECEIPT,359,18-04-2024
TXN00009835,ITEM0707,WH_IN_01,ISSUE,431,23-11-2024
TXN00009836,ITEM0397,,RECEIPT,109,18-12-2025
TXN00009837,ITEM0439,,RECEIPT,-201,10-03-2024
TXN00009838,ITEM0655,WH_EU_01,RECEIPT,-366,01-12-2025
TXN00009839,ITEM0396,WH_EU_01,ISSUE,-250,17-08-2024
TXN00009840,ITEM0715,,INVALID,-421,13-09-2024
TXN00009841,ITEM0360,WH_IN_01,INVALID,257,29-12-2025
TXN00009842,ITEM0747,WH_US_01,ISSUE,295,18-11-2024
TXN00009843,ITEM0569,WH_EU_01,ISSUE,228,01-05-2025
TXN00009844,ITEM0608,WH_US_01,ADJUSTMENT,418,03-02-2025
TXN00009845,ITEM1032,WH_IN_01,ISSUE,299,04-01-2026
TXN00009846,ITEM0770,WH_US_01,ADJUSTMENT,-130,10-12-2025
TXN00009847,ITEM0019,,INVALID,160,10-05-2025
TXN00009848,ITEM0221,WH_IN_01,ADJUSTMENT,437,31-12-2024
TXN00009849,ITEM0511,,ISSUE,-358,31-12-2024
TXN00009850,ITEM0226,WH_EU_01,INVALID,448,29-01-2024
TXN00009851,ITEM0131,,ISSUE,-373,22-07-2025
TXN00009852,ITEM0878,WH_IN_01,ISSUE,365,21-10-2024
TXN00009853,ITEM0870,WH_US_01,ADJUSTMENT,209,23-12-2025
TXN00009854,ITEM0457,WH_US_01,INVALID,226,26-04-2025
TXN00009855,ITEM0117,WH_IN_01,ADJUSTMENT,-107,21-07-2025
TXN00009856,ITEM0775,WH_EU_01,ISSUE,454,07-04-2024
TXN00009857,ITEM0004,WH_IN_01,INVALID,253,28-09-2024
TXN00009858,ITEM0190,,ISSUE,205,03-02-2025
TXN00009859,ITEM0963,WH_IN_01,INVALID,-398,23-12-2025
TXN00009860,ITEM0315,WH_IN_01,RECEIPT,210,03-02-2024
TXN00009861,ITEM0413,WH_US_01,ADJUSTMENT,-251,15-06-2025
TXN00009862,ITEM0154,WH_US_01,ISSUE,-339,22-06-2024
TXN00009863,ITEM1197,WH_US_01,ADJUSTMENT,-192,19-03-2024
TXN00009864,ITEM0874,WH_IN_01,INVALID,360,11-03-2025
TXN00009865,ITEM0734,WH_US_01,ADJUSTMENT,255,23-08-2024
TXN00009866,ITEM0472,,INVALID,-28,16-05-2024
TXN00009867,ITEM0134,WH_IN_01,RECEIPT,-100,01-02-2024
TXN00009868,ITEM0559,WH_US_01,INVALID,230,20-02-2025
TXN00009869,ITEM0574,WH_EU_01,INVALID,257,07-10-2025
TXN00009870,ITEM0305,,RECEIPT,474,20-06-2025
TXN00009871,ITEM0168,WH_IN_01,INVALID,260,16-12-2025
TXN00009872,ITEM1133,WH_US_01,INVALID,-392,24-10-2024
TXN00009873,ITEM0489,WH_IN_01,INVALID,372,12-11-2025
TXN00009874,ITEM0750,WH_EU_01,RECEIPT,-6,08-12-2024
TXN00009875,ITEM0727,WH_US_01,INVALID,266,30-05-2025
TXN00009876,ITEM0108,WH_EU_01,ISSUE,-106,29-05-2024
TXN00009877,ITEM0301,WH_EU_01,ISSUE,314,29-11-2024
TXN00009878,ITEM0366,WH_IN_01,ISSUE,-120,08-04-2024
TXN00009879,ITEM0933,WH_US_01,ISSUE,-298,16-03-2025
TXN00009880,ITEM0872,WH_IN_01,ISSUE,481,16-10-2025
TXN00009881,ITEM1122,WH_EU_01,RECEIPT,-80,20-09-2025
TXN00009882,ITEM0957,WH_IN_01,ADJUSTMENT,292,11-02-2024
TXN00009883,ITEM0941,WH_EU_01,INVALID,-372,20-08-2025
TXN00009884,ITEM0300,,ISSUE,-375,04-09-2024
TXN00009885,ITEM0144,WH_US_01,ISSUE,-436,05-07-2024
TXN00009886,ITEM0533,WH_EU_01,RECEIPT,-225,24-01-2025
TXN00009887,ITEM0343,,ISSUE,-219,13-04-2025
TXN00009888,ITEM1143,WH_US_01,ADJUSTMENT,460,07-02-2025
TXN00009889,ITEM0272,WH_US_01,RECEIPT,365,14-11-2025
TXN00009890,ITEM0512,WH_EU_01,ISSUE,-260,18-05-2025
TXN00009891,ITEM0568,,RECEIPT,164,21-04-2025
TXN00009892,ITEM0148,WH_IN_01,RECEIPT,175,21-07-2024
TXN00009893,ITEM1163,,ADJUSTMENT,205,29-02-2024
TXN00009894,ITEM1064,WH_US_01,ISSUE,-498,02-06-2025
TXN00009895,ITEM0119,WH_US_01,ISSUE,-279,11-10-2025
TXN00009896,ITEM1118,WH_IN_01,ISSUE,-460,04-08-2025
TXN00009897,ITEM0830,WH_US_01,INVALID,312,09-02-2025
TXN00009898,ITEM0683,WH_IN_01,ISSUE,-268,31-10-2025
TXN00009899,ITEM0239,WH_EU_01,RECEIPT,24,14-07-2025
TXN00009900,ITEM0273,WH_US_01,RECEIPT,89,05-02-2025
TXN00009901,ITEM1039,WH_US_01,ADJUSTMENT,371,28-07-2024
TXN00009902,ITEM0827,,ADJUSTMENT,-200,18-10-2025
TXN00009903,ITEM1071,WH_US_01,INVALID,147,13-01-2026
TXN00009904,ITEM0759,WH_IN_01,ADJUSTMENT,266,24-09-2024
TXN00009905,ITEM0207,,ISSUE,27,24-01-2024
TXN00009906,ITEM0780,WH_US_01,ADJUSTMENT,454,24-12-2025
TXN00009907,ITEM0217,WH_US_01,ISSUE,230,20-02-2024
TXN00009908,ITEM0339,WH_EU_01,RECEIPT,-464,26-09-2024
TXN00009909,ITEM0673,WH_EU_01,ADJUSTMENT,22,23-05-2025
TXN00009910,ITEM1001,WH_IN_01,ISSUE,-133,03-08-2024
TXN00009911,ITEM0329,WH_US_01,ADJUSTMENT,430,26-09-2024
TXN00009912,ITEM0770,WH_EU_01,INVALID,-134,11-07-2025
TXN00009913,ITEM0314,WH_US_01,INVALID,-285,03-08-2024
TXN00009914,ITEM1096,WH_EU_01,RECEIPT,-249,21-08-2024
TXN00009915,ITEM0249,,ADJUSTMENT,-333,23-07-2024
TXN00009916,ITEM0112,,INVALID,60,09-11-2025
TXN00009917,ITEM1018,WH_US_01,RECEIPT,35,28-03-2024
TXN00009918,ITEM0185,,ADJUSTMENT,364,20-10-2024
TXN00009919,ITEM0408,WH_US_01,RECEIPT,273,10-07-2024
TXN00009920,ITEM1083,WH_US_01,ADJUSTMENT,197,18-10-2024
TXN00009921,ITEM0828,WH_IN_01,INVALID,-117,11-10-2025
TXN00009922,ITEM0690,WH_EU_01,RECEIPT,254,25-04-2024
TXN00009923,ITEM0952,WH_IN_01,ADJUSTMENT,-103,25-03-2024
TXN00009924,ITEM0852,WH_IN_01,ISSUE,35,04-02-2024
TXN00009925,ITEM1188,WH_IN_01,INVALID,-245,30-11-2025
TXN00009926,ITEM0476,WH_IN_01,ADJUSTMENT,500,03-03-2024
TXN00009927,ITEM0548,WH_IN_01,ADJUSTMENT,396,16-11-2025
TXN00009928,ITEM0625,WH_IN_01,ISSUE,289,20-02-2025
TXN00009929,ITEM1135,WH_EU_01,ADJUSTMENT,349,20-10-2025
TXN00009930,ITEM1141,WH_IN_01,ISSUE,-130,23-09-2024
TXN00009931,ITEM0893,WH_EU_01,INVALID,-335,07-04-2025
TXN00009932,ITEM0697,WH_EU_01,ISSUE,-220,15-11-2024
TXN00009933,ITEM0068,WH_US_01,RECEIPT,-102,09-05-2025
TXN00009934,ITEM1025,WH_IN_01,ADJUSTMENT,159,02-02-2024
TXN00009935,ITEM0077,WH_EU_01,RECEIPT,-316,08-03-2025
TXN00009936,ITEM0702,WH_US_01,RECEIPT,-18,22-10-2024
TXN00009937,ITEM0113,,ISSUE,-39,21-03-2024
TXN00009938,ITEM0670,WH_IN_01,ADJUSTMENT,353,07-03-2025
TXN00009939,ITEM0517,WH_US_01,RECEIPT,-2,11-08-2025
TXN00009940,ITEM1164,,RECEIPT,-340,26-04-2025
TXN00009941,ITEM0159,WH_EU_01,ISSUE,-208,02-04-2024
TXN00009942,ITEM0325,WH_US_01,ADJUSTMENT,-422,31-01-2024
TXN00009943,ITEM0866,WH_IN_01,ADJUSTMENT,-197,22-08-2024
TXN00009944,ITEM0827,WH_IN_01,INVALID,372,27-02-2025
TXN00009945,ITEM0290,,INVALID,353,20-03-2024
TXN00009946,ITEM0560,WH_EU_01,ISSUE,412,27-01-2025
TXN00009947,ITEM0716,WH_US_01,RECEIPT,-322,13-05-2025
TXN00009948,ITEM0871,WH_US_01,RECEIPT,186,29-03-2024
TXN00009949,ITEM0180,WH_US_01,INVALID,33,07-02-2025
TXN00009950,ITEM0060,,INVALID,105,18-05-2024
TXN00009951,ITEM0441,WH_IN_01,RECEIPT,193,11-07-2024
TXN00009952,ITEM0409,,ISSUE,341,06-02-2025
TXN00009953,ITEM0068,,RECEIPT,-276,20-03-2025
TXN00009954,ITEM0890,WH_EU_01,ISSUE,332,09-01-2025
TXN00009955,ITEM0847,,ADJUSTMENT,196,25-03-2025
TXN00009956,ITEM0824,WH_IN_01,ISSUE,184,01-10-2024
TXN00009957,ITEM0088,WH_IN_01,RECEIPT,360,02-05-2025
TXN00009958,ITEM1143,WH_EU_01,ADJUSTMENT,420,26-01-2024
TXN00009959,ITEM0931,WH_EU_01,INVALID,16,15-09-2025
TXN00009960,ITEM1171,,RECEIPT,-240,11-06-2025
TXN00009961,ITEM0729,,INVALID,-310,18-08-2024
TXN00009962,ITEM0383,WH_IN_01,ADJUSTMENT,272,12-01-2025
TXN00009963,ITEM1018,WH_EU_01,ISSUE,-200,29-01-2025
TXN00009964,ITEM1052,WH_US_01,RECEIPT,-375,23-10-2025
TXN00009965,ITEM0149,WH_EU_01,RECEIPT,324,02-07-2024
TXN00009966,ITEM1145,WH_US_01,ISSUE,172,16-05-2025
TXN00009967,ITEM0425,,INVALID,252,15-09-2025
TXN00009968,ITEM0220,WH_EU_01,ADJUSTMENT,-458,27-10-2024
TXN00009969,ITEM0111,,INVALID,370,16-01-2025
TXN00009970,ITEM0110,WH_US_01,ISSUE,191,18-11-2024
TXN00009971,ITEM0240,WH_IN_01,ADJUSTMENT,8,04-03-2024
TXN00009972,ITEM0934,WH_EU_01,ISSUE,430,20-08-2025
TXN00009973,ITEM1117,WH_IN_01,INVALID,-158,11-04-2025
TXN00009974,ITEM1103,WH_IN_01,INVALID,148,14-02-2025
TXN00009975,ITEM0854,WH_US_01,ISSUE,-320,20-03-2024
TXN00009976,ITEM0591,WH_US_01,ADJUSTMENT,40,14-02-2025
TXN00009977,ITEM0469,WH_IN_01,RECEIPT,-167,06-01-2025
TXN00009978,ITEM0379,WH_EU_01,ADJUSTMENT,483,11-11-2025
TXN00009979,ITEM0622,WH_EU_01,INVALID,219,22-05-2024
TXN00009980,ITEM0783,WH_EU_01,RECEIPT,318,12-11-2025
TXN00009981,ITEM0266,WH_US_01,RECEIPT,451,30-06-2024
TXN00009982,ITEM0854,WH_IN_01,ISSUE,192,01-04-2024
TXN00009983,ITEM0481,WH_EU_01,INVALID,-307,25-10-2024
TXN00009984,ITEM0520,WH_EU_01,RECEIPT,335,23-04-2024
TXN00009985,ITEM0285,,RECEIPT,-32,13-12-2024
TXN00009986,ITEM0627,WH_US_01,RECEIPT,-20,08-04-2025
TXN00009987,ITEM0586,WH_EU_01,RECEIPT,-463,24-10-2024
TXN00009988,ITEM0701,WH_US_01,RECEIPT,114,29-02-2024
TXN00009989,ITEM0067,WH_EU_01,ISSUE,66,19-06-2024
TXN00009990,ITEM0670,,RECEIPT,-223,11-08-2024
TXN00009991,ITEM0574,WH_IN_01,RECEIPT,-32,20-12-2024
TXN00009992,ITEM0060,WH_EU_01,RECEIPT,23,03-08-2025
TXN00009993,ITEM0523,WH_EU_01,RECEIPT,-88,05-09-2025
TXN00009994,ITEM0110,WH_EU_01,ISSUE,-486,29-06-2024
TXN00009995,ITEM0104,WH_US_01,ISSUE,283,27-04-2024
TXN00009996,ITEM0069,WH_US_01,ADJUSTMENT,141,02-07-2024
TXN00009997,ITEM0661,WH_IN_01,ISSUE,279,22-02-2025
TXN00009998,ITEM0608,WH_EU_01,RECEIPT,233,18-06-2024
TXN00009999,ITEM0637,WH_IN_01,ADJUSTMENT,234,29-04-2025
TXN00010000,ITEM0740,WH_US_01,ADJUSTMENT,-266,15-12-2025
TXN00010001,ITEM1037,,ADJUSTMENT,2,05-01-2026
TXN00010002,ITEM0188,WH_IN_01,INVALID,-144,15-09-2024
TXN00010003,ITEM0875,,INVALID,-90,12-11-2025
TXN00010004,ITEM0861,,RECEIPT,450,17-06-2024
TXN00010005,ITEM0073,WH_EU_01,ADJUSTMENT,-103,20-07-2025
TXN00010006,ITEM1070,WH_IN_01,RECEIPT,50,12-11-2024
TXN00010007,ITEM0618,,RECEIPT,-222,24-07-2025
TXN00010008,ITEM0865,WH_EU_01,INVALID,258,31-08-2025
TXN00010009,ITEM0582,WH_US_01,INVALID,-419,16-10-2025
TXN00010010,ITEM1016,,ISSUE,-110,11-02-2025
TXN00010011,ITEM0292,WH_US_01,INVALID,234,10-07-2024
TXN00010012,ITEM0582,WH_US_01,ISSUE,378,28-06-2024
TXN00010013,ITEM0498,WH_US_01,ADJUSTMENT,466,02-01-2026
TXN00010014,ITEM0315,WH_EU_01,INVALID,252,30-04-2025
TXN00010015,ITEM0914,WH_US_01,ADJUSTMENT,269,09-09-2024
TXN00010016,ITEM0246,WH_US_01,INVALID,-452,21-06-2024
TXN00010017,ITEM1002,WH_IN_01,RECEIPT,-495,18-10-2025
TXN00010018,ITEM0382,WH_US_01,RECEIPT,75,25-08-2024
TXN00010019,ITEM1105,WH_US_01,ADJUSTMENT,29,22-07-2025
TXN00010020,ITEM0759,WH_IN_01,RECEIPT,-41,22-04-2024
TXN00010021,ITEM0255,WH_IN_01,INVALID,141,16-03-2025
TXN00010022,ITEM1007,WH_EU_01,ADJUSTMENT,-290,07-10-2024
TXN00010023,ITEM0127,WH_US_01,ADJUSTMENT,-360,31-05-2024
TXN00010024,ITEM0079,WH_IN_01,ISSUE,-351,30-12-2024
TXN00010025,ITEM0893,WH_EU_01,ADJUSTMENT,255,18-08-2024
TXN00010026,ITEM1107,WH_US_01,RECEIPT,-111,24-03-2025
TXN00010027,ITEM0775,WH_IN_01,RECEIPT,43,09-06-2025
TXN00010028,ITEM1019,WH_IN_01,ISSUE,434,02-04-2025
TXN00010029,ITEM0170,WH_IN_01,ISSUE,-64,06-05-2024
TXN00010030,ITEM0971,WH_US_01,ADJUSTMENT,-257,21-09-2024
TXN00010031,ITEM0729,WH_EU_01,ISSUE,159,17-08-2025
TXN00010032,ITEM0228,WH_IN_01,INVALID,283,07-07-2025
TXN00010033,ITEM0328,WH_EU_01,ADJUSTMENT,404,05-11-2025
TXN00010034,ITEM1109,WH_US_01,ADJUSTMENT,190,03-02-2024
TXN00010035,ITEM0518,WH_US_01,ADJUSTMENT,-315,02-08-2025
TXN00010036,ITEM0516,WH_IN_01,ISSUE,-72,19-12-2025
TXN00010037,ITEM0293,WH_IN_01,RECEIPT,-142,06-12-2025
TXN00010038,ITEM0462,,RECEIPT,-311,31-10-2024
TXN00010039,ITEM0442,WH_EU_01,RECEIPT,-223,16-03-2024
TXN00010040,ITEM0713,WH_EU_01,ADJUSTMENT,-441,16-02-2024
TXN00010041,ITEM0657,WH_US_01,ISSUE,115,13-11-2024
TXN00010042,ITEM0356,WH_IN_01,RECEIPT,121,23-01-2025
TXN00010043,ITEM0019,WH_US_01,INVALID,300,14-12-2025
TXN00010044,ITEM0728,WH_US_01,ISSUE,-409,01-04-2024
TXN00010045,ITEM0850,WH_US_01,ADJUSTMENT,367,18-05-2025
TXN00010046,ITEM1034,,ADJUSTMENT,492,21-02-2024
TXN00010047,ITEM0938,,ADJUSTMENT,286,13-04-2024
TXN00010048,ITEM0954,WH_IN_01,ADJUSTMENT,257,21-02-2025
TXN00010049,ITEM0290,,ISSUE,89,18-01-2025
TXN00010050,ITEM0133,WH_US_01,RECEIPT,35,03-10-2024
TXN00010051,ITEM1099,,RECEIPT,441,06-04-2025
TXN00010052,ITEM0889,WH_IN_01,INVALID,56,01-06-2025
TXN00010053,ITEM0548,WH_IN_01,ADJUSTMENT,-484,29-03-2025
TXN00010054,ITEM0988,WH_IN_01,ADJUSTMENT,-449,06-10-2024
TXN00010055,ITEM1143,WH_EU_01,ADJUSTMENT,-20,15-11-2025
TXN00010056,ITEM0196,,RECEIPT,277,08-10-2025
TXN00010057,ITEM0899,,RECEIPT,-8,18-08-2024
TXN00010058,ITEM0604,WH_US_01,INVALID,435,24-10-2024
TXN00010059,ITEM0271,WH_US_01,INVALID,-465,26-03-2025
TXN00010060,ITEM1188,WH_US_01,ISSUE,293,15-04-2025
TXN00010061,ITEM0123,WH_US_01,RECEIPT,-328,09-08-2024
TXN00010062,ITEM0006,WH_IN_01,ADJUSTMENT,325,12-05-2025
TXN00010063,ITEM1082,,ADJUSTMENT,-34,03-03-2025
TXN00010064,ITEM0126,WH_IN_01,ISSUE,-122,07-07-2025
TXN00010065,ITEM0041,WH_US_01,ISSUE,411,20-03-2025
TXN00010066,ITEM1018,,ISSUE,155,13-01-2025
TXN00010067,ITEM1107,WH_EU_01,INVALID,-308,10-11-2024
TXN00010068,ITEM0550,,ISSUE,22,28-11-2024
TXN00010069,ITEM0232,WH_IN_01,INVALID,-286,21-07-2025
TXN00010070,ITEM0446,,ISSUE,-79,28-05-2024
TXN00010071,ITEM0424,WH_US_01,ADJUSTMENT,272,01-05-2025
TXN00010072,ITEM0589,WH_EU_01,RECEIPT,-265,14-01-2025
TXN00010073,ITEM0054,,INVALID,-116,26-07-2024
TXN00010074,ITEM0816,WH_EU_01,ISSUE,-218,24-12-2024
TXN00010075,ITEM0853,WH_EU_01,RECEIPT,293,25-12-2025
TXN00010076,ITEM0088,WH_IN_01,RECEIPT,329,24-09-2024
TXN00010077,ITEM0337,WH_IN_01,RECEIPT,147,25-01-2025
TXN00010078,ITEM0377,WH_EU_01,ADJUSTMENT,41,04-08-2025
TXN00010079,ITEM0974,,ADJUSTMENT,-475,25-08-2025
TXN00010080,ITEM0468,WH_IN_01,ADJUSTMENT,-200,20-05-2025
TXN00010081,ITEM1153,,INVALID,-337,18-10-2024
TXN00010082,ITEM0862,,INVALID,-342,17-01-2025
TXN00010083,ITEM0107,,INVALID,-111,04-04-2024
TXN00010084,ITEM0310,,ADJUSTMENT,-142,17-12-2024
TXN00010085,ITEM0540,WH_EU_01,ADJUSTMENT,113,01-10-2024
TXN00010086,ITEM0322,WH_EU_01,INVALID,287,14-02-2025
TXN00010087,ITEM0843,WH_EU_01,ISSUE,56,19-11-2024
TXN00010088,ITEM1032,WH_US_01,ISSUE,180,16-11-2025
TXN00010089,ITEM1109,WH_EU_01,INVALID,-340,28-06-2025
TXN00010090,ITEM0187,WH_IN_01,INVALID,-345,06-06-2024
TXN00010091,ITEM0282,WH_EU_01,ADJUSTMENT,114,28-07-2024
TXN00010092,ITEM0187,WH_EU_01,RECEIPT,-191,23-05-2024
TXN00010093,ITEM0474,,ISSUE,-276,30-08-2024
TXN00010094,ITEM1003,,ADJUSTMENT,-304,13-06-2025
TXN00010095,ITEM0426,WH_IN_01,ADJUSTMENT,-307,27-12-2024
TXN00010096,ITEM0912,WH_US_01,ADJUSTMENT,-459,15-05-2024
