invoice_id,supplier_id,po_id,invoice_date,invoice_amount,invoice_status
INV002447,S00038,PO000646,21-11-2024,371191.96,
INV002448,S00110,PO002767,26-05-2025,460653.77,PAID
INV002449,S00358,PO001462,07-04-2024,175604.04,REJECTED
INV002450,S00145,PO001584,24-09-2024,16353.34,RECEIVED
INV002451,S00183,PO000173,16-10-2024,693.83,REJECTED
INV002452,S00181,PO000680,23-01-2025,329189.86,VALIDATED
INV002453,S00026,PO000130,08-11-2024,156210.21,PAID
INV002454,S00246,PO002847,31-12-2025,392149.71,REJECTED
INV002455,S00279,PO001375,08-01-2025,371135.46,VALIDATED
INV002456,S00079,PO000517,06-01-2025,519430.58,RECEIVED
INV002457,S00010,PO001577,03-10-2025,556110.48,PAID
INV002458,S00376,PO002781,14-02-2024,374380.42,REJECTED
INV002459,S00338,PO001851,08-07-2025,183474.69,RECEIVED
INV002460,S00156,PO001115,18-02-2024,81316.83,RECEIVED
INV002461,S00043,PO002080,18-09-2024,394972.21,RECEIVED
INV002462,S00109,PO001169,17-09-2024,567196.62,RECEIVED
INV002463,S00374,PO001551,10-05-2025,599742.45,
INV002464,S00245,PO000709,16-02-2025,40605.91,REJECTED
INV002465,S00015,PO001150,05-05-2024,500759.41,REJECTED
INV002466,S00218,PO002151,18-12-2025,596602.35,RECEIVED
INV002467,S00499,PO002712,27-12-2025,482172.59,
INV002468,S00063,PO002003,10-03-2025,366359.09,VALIDATED
INV002469,S00065,PO000331,20-10-2024,573383.31,REJECTED
INV002470,S00056,PO000602,13-05-2024,141127.14,PAID
INV002471,S00203,PO002853,05-11-2024,205779.11,VALIDATED
INV002472,S00458,PO001628,06-01-2026,483929.9,
INV002473,S00317,PO002210,28-03-2024,1355.61,RECEIVED
INV002474,S00212,PO002745,03-01-2026,249077.78,
INV002475,S00424,PO002801,22-07-2024,61061.52,VALIDATED
INV002476,S00221,PO001670,31-08-2024,421499.88,VALIDATED
INV002477,S00396,PO000628,07-04-2024,575638.23,RECEIVED
INV002478,S00284,PO001541,25-08-2024,518185.4,RECEIVED
INV002479,S00073,PO000412,16-10-2025,142566.95,RECEIVED
INV002480,S00370,PO002860,21-10-2024,218103.93,
INV002481,S00481,PO001561,21-01-2025,498208.96,
INV002482,S00299,PO001066,25-08-2024,290919.63,VALIDATED
INV002483,S00464,PO001207,28-02-2025,317800.13,RECEIVED
INV002484,S00362,PO001090,13-05-2025,237915.93,
INV002485,S00076,PO001066,06-12-2025,417750.7,PAID
INV002486,S00008,PO001919,11-06-2025,339850.07,PAID
INV002487,S00480,PO000851,06-09-2024,186450.82,PAID
INV002488,S00415,PO000463,05-11-2024,402378.41,REJECTED
INV002489,S00428,PO001512,19-01-2025,225972.79,REJECTED
INV002490,S00046,PO002460,06-02-2024,239058.25,RECEIVED
INV002491,S00116,PO000698,22-01-2026,592715.61,VALIDATED
INV002492,S00304,PO000740,19-05-2024,372331.63,RECEIVED
INV002493,S00059,PO002768,01-11-2025,570765.87,
INV002494,S00253,PO001576,28-08-2024,49265.22,VALIDATED
INV002495,S00070,PO000420,30-10-2025,235242.41,
INV002496,S00368,PO000019,03-01-2026,584155.77,REJECTED
INV002497,S00078,PO001551,16-08-2024,401349.69,RECEIVED
INV002498,S00453,PO002845,20-09-2025,199191.64,RECEIVED
INV002499,S00380,PO000469,11-01-2025,371996.87,
INV002500,S00280,PO000877,02-11-2024,557963.98,RECEIVED
INV002501,S00314,PO000076,11-03-2025,162352.29,
INV002502,S00045,PO001617,30-05-2025,399242.22,REJECTED
INV002503,S00435,PO000765,16-12-2025,360587.03,RECEIVED
INV002504,S00313,PO000996,20-03-2024,5886.75,VALIDATED
INV002505,S00406,PO000136,02-11-2025,52519.28,
INV002506,S00191,PO002400,14-05-2025,36850.01,PAID
INV002507,S00083,PO001959,05-02-2025,136360.4,RECEIVED
INV002508,S00398,PO002253,16-09-2025,263107.63,REJECTED
INV002509,S00183,PO001684,03-04-2025,294767.96,VALIDATED
INV002510,S00097,PO001125,28-09-2024,64483.37,
INV002511,S00203,PO001374,24-03-2024,436538.81,VALIDATED
INV002512,S00499,PO002115,31-05-2024,187347,RECEIVED
INV002513,S00050,PO002772,11-10-2024,340184.42,
INV002514,S00315,PO002574,08-10-2025,426856.09,VALIDATED
INV002515,S00094,PO001084,24-04-2025,351194.73,PAID
INV002516,S00133,PO001080,11-02-2025,16426.39,REJECTED
INV002517,S00226,PO000352,19-08-2024,511241.02,
INV002518,S00329,PO000725,20-10-2024,416054.85,VALIDATED
INV002519,S00027,PO002421,13-04-2024,294415.2,REJECTED
INV002520,S00365,PO002766,26-01-2025,166467.43,
INV002521,S00201,PO000270,10-02-2025,331044.68,
INV002522,S00088,PO001428,21-01-2025,482189.89,PAID
INV002523,S00359,PO002409,01-01-2026,71293.79,VALIDATED
INV002524,S00092,PO000305,22-05-2025,477191.82,REJECTED
INV002525,S00089,PO001145,09-09-2024,210030.32,RECEIVED
INV002526,S00406,PO001410,05-01-2025,46242.72,VALIDATED
INV002527,S00029,PO002160,25-03-2024,383080.7,
INV002528,S00216,PO000467,17-07-2024,484689,REJECTED
INV002529,S00488,PO002103,14-03-2025,1260.95,REJECTED
INV002530,S00477,PO000455,01-09-2024,119835.31,VALIDATED
INV002531,S00500,PO002123,10-11-2024,431086.95,REJECTED
INV002532,S00448,PO000804,07-02-2024,89733.11,PAID
INV002533,S00081,PO000244,07-04-2024,533218.14,PAID
INV002534,S00243,PO000243,19-07-2024,448079.96,REJECTED
INV002535,S00190,PO002330,20-08-2025,459859.33,
INV002536,S00097,PO001295,01-06-2024,286906.37,REJECTED
INV002537,S00379,PO000766,22-01-2025,473689.3,REJECTED
INV002538,S00438,PO002680,20-05-2024,445584.48,VALIDATED
INV002539,S00313,PO000008,31-07-2025,419831.91,REJECTED
INV002540,S00388,PO002360,23-06-2025,571873.89,
INV002541,S00281,PO000295,21-02-2025,538025.96,RECEIVED
INV002542,S00379,PO001793,06-02-2025,86037.26,RECEIVED
INV002543,S00339,PO000934,12-11-2025,288073.42,VALIDATED
INV002544,S00366,PO001766,11-02-2025,434385.21,REJECTED
INV002545,S00256,PO000379,05-01-2026,231741.6,REJECTED
INV002546,S00094,PO002038,09-07-2024,32090.24,VALIDATED
INV002547,S00381,PO001198,05-07-2025,47556.58,VALIDATED
INV002548,S00218,PO000664,13-11-2024,58515.55,
INV002549,S00107,PO000055,28-01-2024,329759.17,VALIDATED
INV002550,S00010,PO002371,08-11-2024,51993.53,VALIDATED
INV002551,S00333,PO000501,05-02-2024,502338.94,VALIDATED
INV002552,S00280,PO001046,12-10-2024,505956.44,PAID
INV002553,S00417,PO001016,27-03-2024,593565.35,RECEIVED
INV002554,S00368,PO002115,30-05-2024,356457.49,VALIDATED
INV002555,S00028,PO001974,25-02-2025,493225.38,RECEIVED
INV002556,S00120,PO002409,30-07-2025,277592.3,
INV002557,S00282,PO002128,04-05-2024,283125.01,VALIDATED
INV002558,S00276,PO001845,19-12-2025,557879.68,RECEIVED
INV002559,S00109,PO000168,12-08-2025,181589.47,VALIDATED
INV002560,S00265,PO001922,03-06-2024,402348.12,
INV002561,S00466,PO000093,17-05-2024,444950.32,RECEIVED
INV002562,S00008,PO001984,22-10-2024,488035.72,REJECTED
INV002563,S00321,PO001749,29-05-2024,169032.48,REJECTED
INV002564,S00455,PO001871,02-10-2024,442279.67,
INV002565,S00459,PO001895,17-05-2024,317923.84,PAID
INV002566,S00078,PO001529,26-03-2025,147515.8,
INV002567,S00322,PO000269,02-02-2024,112935.3,
INV002568,S00169,PO001264,03-01-2026,569116.5,VALIDATED
INV002569,S00064,PO002929,26-04-2024,276331.1,PAID
INV002570,S00131,PO002201,27-09-2024,403574.77,PAID
INV002571,S00421,PO002862,21-06-2024,72867.99,
INV002572,S00187,PO001036,02-08-2024,168717.76,VALIDATED
INV002573,S00350,PO000914,14-08-2025,123107.95,PAID
INV002574,S00022,PO000718,30-04-2024,223802.96,
INV002575,S00341,PO002074,20-12-2025,572342.38,PAID
INV002576,S00475,PO000261,24-09-2025,5578.82,
INV002577,S00316,PO000624,04-05-2024,380042.72,RECEIVED
INV002578,S00232,PO000394,18-10-2025,597979.49,
INV002579,S00347,PO001856,26-05-2025,164066.63,PAID
INV002580,S00127,PO000329,29-12-2024,203729.66,
INV002581,S00226,PO001178,16-10-2024,404533.15,REJECTED
INV002582,S00364,PO000046,10-07-2024,335468.65,REJECTED
INV002583,S00355,PO000552,14-10-2025,494634.92,PAID
INV002584,S00131,PO002046,27-11-2025,518481.73,REJECTED
INV002585,S00173,PO000968,04-03-2024,567582.42,
INV002586,S00062,PO001843,24-07-2025,476339.05,
INV002587,S00118,PO001510,02-04-2025,113925.62,PAID
INV002588,S00247,PO002147,09-10-2025,47815.95,RECEIVED
INV002589,S00006,PO002719,14-10-2024,561535.57,REJECTED
INV002590,S00079,PO000468,12-03-2025,584700.86,
INV002591,S00297,PO001968,07-11-2025,153269.65,PAID
INV002592,S00220,PO002379,20-06-2024,460947.45,VALIDATED
INV002593,S00047,PO001717,24-09-2024,335878.29,RECEIVED
INV002594,S00419,PO002851,02-12-2025,206974.82,RECEIVED
INV002595,S00202,PO001178,14-09-2025,369528.83,
INV002596,S00010,PO002022,28-04-2024,28295.48,PAID
INV002597,S00469,PO001140,21-07-2024,204715.71,
INV002598,S00360,PO001544,19-05-2024,173158.45,
INV002599,S00453,PO000741,31-05-2025,143247.62,RECEIVED
INV002600,S00198,PO002846,05-04-2024,573064.62,RECEIVED
INV002601,S00442,PO002527,16-08-2025,8205.17,REJECTED
INV002602,S00341,PO001113,22-09-2025,469061.14,PAID
INV002603,S00085,PO001312,22-04-2025,96846.86,REJECTED
INV002604,S00438,PO001901,07-10-2025,71607.25,VALIDATED
INV002605,S00032,PO001568,29-04-2024,428874.22,PAID
INV002606,S00429,PO001998,20-08-2024,547420.45,
INV002607,S00013,PO002167,20-03-2024,287577.64,VALIDATED
INV002608,S00178,PO002186,03-04-2024,392357.29,
INV002609,S00106,PO000664,19-11-2024,435525.8,VALIDATED
INV002610,S00172,PO002732,17-06-2025,361480.37,PAID
INV002611,S00475,PO000465,17-10-2025,141432.17,VALIDATED
INV002612,S00036,PO002931,21-05-2025,559791.73,
INV002613,S00194,PO001100,18-09-2025,117824.37,VALIDATED
INV002614,S00095,PO001130,30-01-2025,249177.81,VALIDATED
INV002615,S00183,PO001459,09-02-2024,73983.1,
INV002616,S00260,PO002260,22-11-2025,309895.98,VALIDATED
INV002617,S00343,PO002035,11-09-2025,487390.97,REJECTED
INV002618,S00252,PO000647,21-11-2025,456051.09,PAID
INV002619,S00120,PO002305,01-06-2025,598287.45,RECEIVED
INV002620,S00263,PO002101,26-12-2024,329260.45,PAID
INV002621,S00074,PO001907,22-10-2025,507461.52,REJECTED
INV002622,S00377,PO002559,18-08-2025,255281.78,REJECTED
INV002623,S00148,PO001456,10-05-2024,215625.45,VALIDATED
INV002624,S00411,PO002454,02-04-2024,515317.49,VALIDATED
INV002625,S00272,PO001069,03-04-2024,11096.99,VALIDATED
INV002626,S00490,PO001091,26-03-2024,292165.52,
INV002627,S00209,PO001228,10-06-2025,444706.72,PAID
INV002628,S00483,PO001255,12-04-2024,265.91,REJECTED
INV002629,S00271,PO002434,30-10-2024,354963.72,PAID
INV002630,S00078,PO001393,09-03-2025,130063.36,
INV002631,S00098,PO001626,13-01-2026,349123.06,RECEIVED
INV002632,S00451,PO002564,12-04-2024,569321.67,RECEIVED
INV002633,S00038,PO000402,17-02-2025,388586.44,
INV002634,S00256,PO000717,26-03-2024,68033.08,VALIDATED
INV002635,S00296,PO002227,15-11-2024,436155.71,RECEIVED
INV002636,S00478,PO000674,19-12-2024,21475.97,RECEIVED
INV002637,S00421,PO001450,18-05-2024,579776.2,PAID
INV002638,S00234,PO000674,28-07-2024,399358.08,
INV002639,S00224,PO002733,04-11-2024,73854.4,RECEIVED
INV002640,S00040,PO002233,01-03-2024,492880.21,RECEIVED
INV002641,S00303,PO000443,02-07-2024,530555.73,VALIDATED
INV002642,S00489,PO002984,17-04-2025,556076.1,REJECTED
INV002643,S00353,PO001109,12-09-2024,585631.38,REJECTED
INV002644,S00309,PO001363,27-04-2025,567454.34,RECEIVED
INV002645,S00407,PO001480,24-08-2025,447052.5,RECEIVED
INV002646,S00268,PO001272,25-11-2024,27849.14,REJECTED
INV002647,S00472,PO001999,13-06-2024,144787.7,RECEIVED
INV002648,S00123,PO000496,12-01-2026,307555.63,
INV002649,S00158,PO002406,13-11-2025,275988.09,PAID
INV002650,S00033,PO001589,29-02-2024,134224.36,VALIDATED
INV002651,S00275,PO001282,02-12-2025,212777.59,VALIDATED
INV002652,S00427,PO000943,30-09-2025,253427.91,RECEIVED
INV002653,S00495,PO000753,17-10-2024,133840.17,VALIDATED
INV002654,S00453,PO002981,06-06-2024,472564.97,REJECTED
INV002655,S00329,PO002351,19-04-2024,394570.59,RECEIVED
INV002656,S00062,PO002287,16-07-2025,104593.77,
INV002657,S00299,PO000285,24-05-2025,148726.21,PAID
INV002658,S00038,PO000084,04-10-2024,93018.49,RECEIVED
INV002659,S00318,PO000073,02-10-2024,210974.42,
INV002660,S00045,PO001087,13-04-2025,275851.24,
INV002661,S00219,PO002736,20-12-2024,30768.51,PAID
INV002662,S00197,PO000576,08-08-2024,145924.09,VALIDATED
INV002663,S00019,PO002420,17-07-2024,153350.73,
INV002664,S00386,PO002900,04-12-2024,579875.64,REJECTED
INV002665,S00492,PO002111,08-01-2025,316000.72,PAID
INV002666,S00103,PO001070,02-03-2025,474661.69,REJECTED
INV002667,S00415,PO001122,12-11-2024,194912.05,VALIDATED
INV002668,S00318,PO001328,15-01-2026,155215.37,VALIDATED
INV002669,S00450,PO001954,13-03-2024,124657.58,VALIDATED
INV002670,S00486,PO000041,06-11-2025,25100.92,RECEIVED
INV002671,S00143,PO001870,14-10-2025,59456.67,REJECTED
INV002672,S00422,PO000621,03-08-2024,141341.12,VALIDATED
INV002673,S00191,PO001014,14-04-2024,446924.9,RECEIVED
INV002674,S00063,PO000516,24-03-2024,380051.08,RECEIVED
INV002675,S00309,PO001181,26-05-2025,7167.48,RECEIVED
INV002676,S00056,PO000368,18-10-2024,81634.4,PAID
INV002677,S00070,PO000212,27-07-2024,292861.3,
INV002678,S00053,PO002193,12-08-2025,297025.18,PAID
INV002679,S00051,PO001243,27-12-2024,231851.49,REJECTED
INV002680,S00430,PO001711,04-05-2024,390800.59,REJECTED
INV002681,S00023,PO002022,18-04-2025,22331.8,PAID
INV002682,S00399,PO002828,12-09-2025,141420.16,REJECTED
INV002683,S00101,PO001868,31-08-2024,422320.02,RECEIVED
INV002684,S00133,PO000967,31-08-2025,224242.97,VALIDATED
INV002685,S00447,PO001316,05-02-2024,210914.31,PAID
INV002686,S00224,PO000678,03-11-2024,75612.71,
INV002687,S00459,PO002905,25-04-2025,180314.15,REJECTED
INV002688,S00202,PO000146,20-04-2024,33835.55,REJECTED
INV002689,S00161,PO002365,30-12-2025,872.49,RECEIVED
INV002690,S00337,PO000632,03-04-2024,228360.44,
INV002691,S00118,PO001530,23-05-2025,332929.84,PAID
INV002692,S00052,PO001219,30-11-2025,57945.56,PAID
INV002693,S00324,PO001218,08-10-2025,34030.67,PAID
INV002694,S00495,PO002088,10-01-2026,598392.31,REJECTED
INV002695,S00175,PO001781,31-05-2024,4671.98,PAID
INV002696,S00201,PO002307,06-03-2024,221369.21,PAID
INV002697,S00311,PO001286,19-07-2025,543630.82,
INV002698,S00429,PO001913,24-12-2024,574528.72,PAID
INV002699,S00192,PO001755,21-12-2024,548421.25,RECEIVED
INV002700,S00084,PO001008,06-12-2025,175038.4,RECEIVED
INV002701,S00042,PO002858,30-04-2025,196713.88,VALIDATED
INV002702,S00319,PO000108,07-06-2024,529390.44,RECEIVED
INV002703,S00329,PO000367,14-01-2025,214388.9,REJECTED
INV002704,S00225,PO000676,30-10-2024,356145.46,PAID
INV002705,S00089,PO000096,12-05-2025,58945.74,RECEIVED
INV002706,S00241,PO000560,09-12-2025,466210.85,RECEIVED
INV002707,S00309,PO001232,13-02-2025,133483.99,VALIDATED
INV002708,S00097,PO000101,26-05-2025,310684.73,VALIDATED
INV002709,S00156,PO000347,17-11-2024,403929.17,
INV002710,S00341,PO001473,12-10-2024,277934.09,
INV002711,S00249,PO000865,07-03-2025,173287.35,VALIDATED
INV002712,S00499,PO001827,15-09-2025,89430.45,RECEIVED
INV002713,S00374,PO002879,12-05-2025,274176.53,PAID
INV002714,S00258,PO000408,18-12-2024,382504.72,REJECTED
INV002715,S00383,PO000282,31-10-2025,300682.41,REJECTED
INV002716,S00133,PO002367,11-12-2025,298424.33,
INV002717,S00188,PO000856,14-07-2024,446447.48,PAID
INV002718,S00471,PO000668,25-12-2024,192562.53,PAID
INV002719,S00451,PO001012,24-02-2025,485204.89,PAID
INV002720,S00332,PO002533,23-12-2025,342324.82,RECEIVED
INV002721,S00165,PO001107,30-04-2025,63225.23,PAID
INV002722,S00130,PO001725,14-11-2025,557744.42,PAID
INV002723,S00125,PO002243,25-04-2025,295845.26,PAID
INV002724,S00123,PO000010,03-02-2024,590829.98,
INV002725,S00154,PO002288,31-03-2025,454071.65,RECEIVED
INV002726,S00223,PO001078,06-12-2025,390198.43,PAID
INV002727,S00157,PO000632,08-07-2024,217674.32,RECEIVED
INV002728,S00296,PO002775,15-01-2026,229021.67,VALIDATED
INV002729,S00130,PO002036,08-01-2026,199174.83,REJECTED
INV002730,S00299,PO002798,31-10-2025,29255.18,PAID
INV002731,S00496,PO001457,18-07-2024,574280.37,
INV002732,S00285,PO000005,16-08-2025,520754.76,VALIDATED
INV002733,S00299,PO001392,30-11-2024,312349.18,PAID
INV002734,S00143,PO001423,18-09-2025,4048.56,PAID
INV002735,S00466,PO002894,01-01-2025,396195.52,VALIDATED
INV002736,S00475,PO002471,23-10-2024,233381.92,VALIDATED
INV002737,S00253,PO000189,13-10-2024,507794.43,PAID
INV002738,S00248,PO001684,24-06-2025,435288.88,RECEIVED
INV002739,S00317,PO002265,23-08-2024,212459.29,REJECTED
INV002740,S00286,PO000965,19-03-2024,545905.6,RECEIVED
INV002741,S00185,PO000401,28-05-2024,494466.85,VALIDATED
INV002742,S00145,PO001262,06-11-2024,599419.21,VALIDATED
INV002743,S00239,PO001485,08-11-2025,217672.25,REJECTED
INV002744,S00353,PO000217,12-05-2024,74687.59,PAID
INV002745,S00092,PO002415,28-08-2025,203737.07,VALIDATED
INV002746,S00329,PO000825,11-09-2025,256689,VALIDATED
INV002747,S00198,PO002228,27-07-2025,134951.63,RECEIVED
INV002748,S00081,PO000421,17-03-2024,73933.72,PAID
INV002749,S00181,PO001221,19-11-2025,451408.2,
INV002750,S00022,PO002573,07-05-2025,376065.54,PAID
INV002751,S00203,PO000108,28-10-2025,236771.29,VALIDATED
INV002752,S00471,PO001255,27-12-2024,380816.4,VALIDATED
INV002753,S00011,PO002541,05-02-2024,253791.4,REJECTED
INV002754,S00473,PO000809,10-11-2025,185939.52,RECEIVED
INV002755,S00217,PO001540,21-08-2024,519590.75,PAID
INV002756,S00387,PO001324,27-01-2024,295785.29,VALIDATED
INV002757,S00442,PO002956,13-10-2025,344994.84,PAID
INV002758,S00187,PO001379,18-04-2025,382579.37,VALIDATED
INV002759,S00218,PO000763,19-07-2024,483268.76,VALIDATED
INV002760,S00042,PO002460,19-05-2024,592502,VALIDATED
INV002761,S00038,PO002860,08-09-2024,93316.96,RECEIVED
INV002762,S00374,PO000192,06-10-2024,333188.6,RECEIVED
INV002763,S00356,PO000167,04-06-2025,130139,REJECTED
INV002764,S00247,PO000784,06-09-2024,557186.51,
INV002765,S00014,PO000138,04-04-2024,568290.56,REJECTED
INV002766,S00407,PO002290,26-02-2024,360836.06,
INV002767,S00049,PO002341,12-03-2024,414787.29,
INV002768,S00403,PO001856,24-07-2024,550227.3,REJECTED
INV002769,S00448,PO001580,06-09-2025,564868.77,
INV002770,S00345,PO002077,27-09-2024,179010.2,VALIDATED
INV002771,S00428,PO000804,21-07-2025,562881.91,REJECTED
INV002772,S00168,PO000134,18-12-2024,358445.29,VALIDATED
INV002773,S00118,PO002181,03-02-2024,39616.11,VALIDATED
INV002774,S00257,PO000575,25-05-2025,473094.05,
INV002775,S00389,PO000183,12-10-2024,64849.13,PAID
INV002776,S00028,PO001475,28-08-2025,182930.65,
INV002777,S00120,PO001145,26-02-2024,225961.53,
INV002778,S00270,PO002464,05-05-2024,312699.42,REJECTED
INV002779,S00343,PO001005,18-11-2024,309152.26,PAID
INV002780,S00130,PO002428,03-10-2024,189935.53,VALIDATED
INV002781,S00445,PO001996,02-08-2025,106761.66,PAID
INV002782,S00376,PO002119,20-12-2025,7614.8,PAID
INV002783,S00401,PO000951,10-12-2024,399691.63,PAID
INV002784,S00272,PO001153,13-11-2025,342634.56,VALIDATED
INV002785,S00450,PO000073,31-12-2025,21164.46,VALIDATED
INV002786,S00437,PO000921,21-11-2024,21176.38,RECEIVED
INV002787,S00058,PO002952,29-06-2025,364990.26,REJECTED
INV002788,S00343,PO002196,20-06-2024,575887.17,REJECTED
INV002789,S00031,PO000453,24-12-2025,294720.64,
INV002790,S00185,PO001325,09-07-2025,413783.21,PAID
INV002791,S00185,PO000203,11-04-2024,207367.57,
INV002792,S00048,PO002884,27-08-2024,559427.5,REJECTED
INV002793,S00441,PO002771,03-12-2024,555017.62,RECEIVED
INV002794,S00158,PO000653,09-09-2024,231716.32,REJECTED
INV002795,S00072,PO001212,22-04-2024,183407.02,REJECTED
INV002796,S00259,PO001956,16-01-2025,457309.02,RECEIVED
INV002797,S00430,PO001054,21-05-2025,377655.46,RECEIVED
INV002798,S00045,PO000066,29-05-2025,300763.41,RECEIVED
INV002799,S00330,PO000732,18-03-2025,386540.8,REJECTED
INV002800,S00464,PO001129,14-02-2025,370753.94,VALIDATED
INV002801,S00481,PO001318,10-06-2024,393826.11,REJECTED
INV002802,S00135,PO002155,31-12-2025,355584.22,REJECTED
INV002803,S00139,PO000573,24-09-2024,223128.37,REJECTED
INV002804,S00177,PO000880,28-04-2025,54135.46,REJECTED
INV002805,S00393,PO002393,31-03-2024,560919.47,RECEIVED
INV002806,S00189,PO000946,27-06-2024,265074.03,PAID
INV002807,S00213,PO001410,18-09-2025,230941.1,VALIDATED
INV002808,S00260,PO000811,21-06-2024,573140.65,VALIDATED
INV002809,S00441,PO001260,25-11-2024,328005.82,
INV002810,S00038,PO002530,22-01-2026,36315.56,RECEIVED
INV002811,S00480,PO000101,04-01-2026,101097.98,VALIDATED
INV002812,S00012,PO000296,25-03-2025,482158.77,REJECTED
INV002813,S00242,PO001539,03-09-2024,475154.48,REJECTED
INV002814,S00500,PO001630,01-06-2024,594435.1,VALIDATED
INV002815,S00195,PO002744,19-03-2025,349310.51,REJECTED
INV002816,S00284,PO001935,07-06-2025,177507.3,RECEIVED
INV002817,S00050,PO000530,19-01-2026,439131.47,PAID
INV002818,S00262,PO001176,02-09-2024,104788.97,REJECTED
INV002819,S00383,PO000719,04-10-2024,597489.57,REJECTED
INV002820,S00132,PO002586,17-09-2024,89134.75,
INV002821,S00134,PO000226,26-12-2024,395622.64,PAID
